YYYYMM,DELHI-Thermal,DELHI-Natural Gas,DELHI-Nuclear,DELHI-Hydro,DELHI-Total,HARYANA-Thermal,HARYANA-Natural Gas,HARYANA-Nuclear,HARYANA-Hydro,HARYANA-Total,HIMACHAL PRADESH-Thermal,HIMACHAL PRADESH-Natural Gas,HIMACHAL PRADESH-Nuclear,HIMACHAL PRADESH-Hydro,HIMACHAL PRADESH-Total,JAMMU AND KASHMIR-Thermal,JAMMU AND KASHMIR-Natural Gas,JAMMU AND KASHMIR-Nuclear,JAMMU AND KASHMIR-Hydro,JAMMU AND KASHMIR-Total,PUNJAB-Thermal,PUNJAB-Natural Gas,PUNJAB-Nuclear,PUNJAB-Hydro,PUNJAB-Total,RAJASTHAN-Thermal,RAJASTHAN-Natural Gas,RAJASTHAN-Nuclear,RAJASTHAN-Hydro,RAJASTHAN-Total,UTTAR PRADESH-Thermal,UTTAR PRADESH-Natural Gas,UTTAR PRADESH-Nuclear,UTTAR PRADESH-Hydro,UTTAR PRADESH-Total,UTTARAKHAND-Thermal,UTTARAKHAND-Natural Gas,UTTARAKHAND-Nuclear,UTTARAKHAND-Hydro,UTTARAKHAND-Total,CHHATTISGARH-Thermal,CHHATTISGARH-Natural Gas,CHHATTISGARH-Nuclear,CHHATTISGARH-Hydro,CHHATTISGARH-Total,GOA-Thermal,GOA-Natural Gas,GOA-Nuclear,GOA-Hydro,GOA-Total,GUJARAT-Thermal,GUJARAT-Natural Gas,GUJARAT-Nuclear,GUJARAT-Hydro,GUJARAT-Total,MADHYA PRADESH-Thermal,MADHYA PRADESH-Natural Gas,MADHYA PRADESH-Nuclear,MADHYA PRADESH-Hydro,MADHYA PRADESH-Total,MAHARASHTRA-Thermal,MAHARASHTRA-Natural Gas,MAHARASHTRA-Nuclear,MAHARASHTRA-Hydro,MAHARASHTRA-Total,ANDHRA PRADESH-Thermal,ANDHRA PRADESH-Natural Gas,ANDHRA PRADESH-Nuclear,ANDHRA PRADESH-Hydro,ANDHRA PRADESH-Total,KARNATAKA-Thermal,KARNATAKA-Natural Gas,KARNATAKA-Nuclear,KARNATAKA-Hydro,KARNATAKA-Total,KERALA-Thermal,KERALA-Natural Gas,KERALA-Nuclear,KERALA-Hydro,KERALA-Total,LAKSHADWEEP-Thermal,LAKSHADWEEP-Natural Gas,LAKSHADWEEP-Nuclear,LAKSHADWEEP-Hydro,LAKSHADWEEP-Total,PUDUCHERRY-Thermal,PUDUCHERRY-Natural Gas,PUDUCHERRY-Nuclear,PUDUCHERRY-Hydro,PUDUCHERRY-Total,TAMIL NADU-Thermal,TAMIL NADU-Natural Gas,TAMIL NADU-Nuclear,TAMIL NADU-Hydro,TAMIL NADU-Total,ANDAMAN & NICOBAR ISLANDS-Thermal,ANDAMAN & NICOBAR ISLANDS-Natural Gas,ANDAMAN & NICOBAR ISLANDS-Nuclear,ANDAMAN & NICOBAR ISLANDS-Hydro,ANDAMAN & NICOBAR ISLANDS-Total,BIHAR-Thermal,BIHAR-Natural Gas,BIHAR-Nuclear,BIHAR-Hydro,BIHAR-Total,JHARKHAND-Thermal,JHARKHAND-Natural Gas,JHARKHAND-Nuclear,JHARKHAND-Hydro,JHARKHAND-Total,ODISHA-Thermal,ODISHA-Natural Gas,ODISHA-Nuclear,ODISHA-Hydro,ODISHA-Total,SIKKIM-Thermal,SIKKIM-Natural Gas,SIKKIM-Nuclear,SIKKIM-Hydro,SIKKIM-Total,WEST BENGAL-Thermal,WEST BENGAL-Natural Gas,WEST BENGAL-Nuclear,WEST BENGAL-Hydro,WEST BENGAL-Total,ARUNACHAL PRADESH-Thermal,ARUNACHAL PRADESH-Natural Gas,ARUNACHAL PRADESH-Nuclear,ARUNACHAL PRADESH-Hydro,ARUNACHAL PRADESH-Total,ASSAM-Thermal,ASSAM-Natural Gas,ASSAM-Nuclear,ASSAM-Hydro,ASSAM-Total,MANIPUR-Thermal,MANIPUR-Natural Gas,MANIPUR-Nuclear,MANIPUR-Hydro,MANIPUR-Total,MEGHALAYA-Thermal,MEGHALAYA-Natural Gas,MEGHALAYA-Nuclear,MEGHALAYA-Hydro,MEGHALAYA-Total,MIZORAM-Thermal,MIZORAM-Natural Gas,MIZORAM-Nuclear,MIZORAM-Hydro,MIZORAM-Total,NAGALAND-Thermal,NAGALAND-Natural Gas,NAGALAND-Nuclear,NAGALAND-Hydro,NAGALAND-Total,TRIPURA-Thermal,TRIPURA-Natural Gas,TRIPURA-Nuclear,TRIPURA-Hydro,TRIPURA-Total,TELANGANA-Thermal,TELANGANA-Natural Gas,TELANGANA-Nuclear,TELANGANA-Hydro,TELANGANA-Total,LADAKH-Thermal,LADAKH-Natural Gas,LADAKH-Nuclear,LADAKH-Hydro,LADAKH-Total,INDIA-Thermal,INDIA-Natural Gas,INDIA-Nuclear,INDIA-Hydro,INDIA-Total
201801,840,2208.4,0,0,3048.4,5540,431.59,0,0,5971.59,0,0,0,9800.32,9800.32,0,175,0,3119,3294,6540,0,0,1051,7591,8500,1023.13,1180,411,11114.13,21393,1493.14,440,501.6,23827.74,0,450,0,3756.35,4206.35,21868,0,0,120,21988,0,48,0,0,48,15492,7551.41,440,1990,25473.41,17065,0,0,2395,19460,25226,3460,1400,2887,32973,11026.8,4880.4,0,1150,17057.2,8833.12,0,880,3657.4,13370.52,159.96,533.58,0,1881.5,2575.04,0,0,0,0,0,0,32.5,0,0,32.5,13171.7,1017.18,2440,2203.2,18832.08,40.05,0,0,0,40.05,5230,0,0,0,5230,4590,0,0,210,4800,7680,0,0,2142.25,9822.25,0,0,0,2169,2169,14245,80,0,1341.2,15666.2,0,0,0,405,405,500,579.45,0,325,1404.45,36,0,0,105,141,0,0,0,372,372,0,0,0,60,60,0,0,0,75,75,0,1132.1,0,0,1132.1,6682.5,0,0,2835.6,9518.1,0,0,0,0,0,194659.13,25095.88,6780,44963.42,271498.43
201802,840,2208.4,0,0,3048.4,5540,431.59,0,0,5971.59,0,0,0,9800.32,9800.32,0,175,0,3119,3294,6540,0,0,1051,7591,8500,1023.13,1180,411,11114.13,21393,1493.14,440,501.6,23827.74,0,450,0,3756.35,4206.35,21868,0,0,120,21988,0,48,0,0,48,15492,7551.41,440,1990,25473.41,17065,0,0,2395,19460,25226,3207.08,1400,2887,32720.08,11026.8,4880.4,0,1150,17057.2,8833.12,0,880,3657.4,13370.52,159.96,533.58,0,1881.5,2575.04,0,0,0,0,0,0,32.5,0,0,32.5,13171.7,1017.18,2440,2203.2,18832.08,40.05,0,0,0,40.05,5230,0,0,0,5230,4590,0,0,210,4800,7680,0,0,2142.25,9822.25,0,0,0,2169,2169,14245,80,0,1341.2,15666.2,0,0,0,405,405,500,579.45,0,325,1404.45,36,0,0,105,141,0,0,0,372,372,0,0,0,60,60,0,0,0,75,75,0,1132.1,0,0,1132.1,6682.5,0,0,2835.6,9518.1,0,0,0,0,0,194659.13,24842.96,6780,44963.42,271245.51
201803,840,2208.4,0,0,3048.4,5540,431.59,0,0,5971.59,0,0,0,9800.32,9800.32,0,175,0,3449,3624,6540,0,0,1051,7591,8500,1023.13,1180,411,11114.13,21843,1493.14,440,501.6,24277.74,0,450,0,3756.35,4206.35,22668,0,0,120,22788,0,48,0,0,48,15492,7551.41,440,1990,25473.41,17065,0,0,2395,19460,25226,3207.08,1400,2887,32720.08,11626.8,4880.4,0,1150,17657.2,9633.12,0,880,3657.4,14170.52,159.96,533.58,0,1881.5,2575.04,0,0,0,0,0,0,32.5,0,0,32.5,13171.7,1017.18,2440,2203.2,18832.08,40.05,0,0,0,40.05,5480,0,0,0,5480,4590,0,0,210,4800,7680,0,0,2142.25,9822.25,0,0,0,2169,2169,14245,80,0,1341.2,15666.2,0,0,0,405,405,500,579.45,0,325,1404.45,36,0,0,105,141,0,0,0,372,372,0,0,0,60,60,0,0,0,75,75,0,1132.1,0,0,1132.1,6682.5,0,0,2835.6,9518.1,0,0,0,0,0,197559.13,24842.96,6780,45293.42,274475.51
201804,840,2208.4,0,0,3048.4,5540,431.59,0,0,5971.59,0,0,0,9800.32,9800.32,0,175,0,3449,3624,6540,0,0,1051,7591,8500,1023.13,1180,411,11114.13,21749,1493.14,440,501.6,24183.74,0,450,0,3756.35,4206.35,22968,0,0,120,23088,0,48,0,0,48,15492,7551.41,440,1990,25473.41,17065,0,0,2395,19460,25226,3207.08,1400,2887,32720.08,11626.8,4880.4,0,1150,17657.2,9633.12,0,880,3657.4,14170.52,159.96,533.58,0,1881.5,2575.04,0,0,0,0,0,0,32.5,0,0,32.5,13171.7,1017.18,2440,2203.2,18832.08,40.05,0,0,0,40.05,5480,0,0,0,5480,4590,0,0,210,4800,7680,0,0,2142.25,9822.25,0,0,0,2169,2169,14395,80,0,1341.2,15816.2,0,0,0,405,405,500,579.45,0,325,1404.45,36,0,0,105,141,0,0,0,372,372,0,0,0,60,60,0,0,0,75,75,0,1132.1,0,0,1132.1,6682.5,0,0,2835.6,9518.1,0,0,0,0,0,197915.13,24842.96,6780,45293.42,274831.51
201805,840,2208.4,0,0,3048.4,5540,431.59,0,0,5971.59,0,0,0,9800.32,9800.32,0,175,0,3449,3624,6540,0,0,1051,7591,8500,1023.13,1180,411,11114.13,21749,1493.14,440,501.6,24183.74,0,450,0,3756.35,4206.35,22968,0,0,120,23088,0,48,0,0,48,15492,7551.41,440,1990,25473.41,17065,0,0,2395,19460,25226,3207.08,1400,2887,32720.08,11626.8,4880.4,0,1150,17657.2,9633.12,0,880,3657.4,14170.52,159.96,533.58,0,1881.5,2575.04,0,0,0,0,0,0,32.5,0,0,32.5,13171.7,1017.18,2440,2203.2,18832.08,40.05,0,0,0,40.05,5480,0,0,0,5480,4590,0,0,210,4800,7680,0,0,2142.25,9822.25,0,0,0,2169,2169,14275,80,0,1341.2,15696.2,0,0,0,515,515,500,579.45,0,325,1404.45,36,0,0,105,141,0,0,0,372,372,0,0,0,60,60,0,0,0,75,75,0,1132.1,0,0,1132.1,6682.5,0,0,2835.6,9518.1,0,0,0,0,0,197795.13,24842.96,6780,45403.42,274821.51
201806,840,2208.4,0,0,3048.4,5540,431.59,0,0,5971.59,0,0,0,9800.32,9800.32,0,175,0,3449,3624,6540,0,0,1051,7591,8500,1023.13,1180,411,11114.13,21749,1493.14,440,501.6,24183.74,0,450,0,3756.35,4206.35,22968,0,0,120,23088,0,48,0,0,48,15492,7551.41,440,1990,25473.41,17065,0,0,2395,19460,25226,3207.08,1400,2887,32720.08,11626.8,4880.4,0,1150,17657.2,9633.12,0,880,3657.4,14170.52,159.96,533.58,0,1881.5,2575.04,0,0,0,0,0,0,32.5,0,0,32.5,13171.7,1017.18,2440,2203.2,18832.08,40.05,0,0,0,40.05,5480,0,0,0,5480,4590,0,0,210,4800,7680,0,0,2142.25,9822.25,0,0,0,2169,2169,14275,80,0,1341.2,15696.2,0,0,0,515,515,500,579.45,0,325,1404.45,36,0,0,105,141,0,0,0,372,372,0,0,0,60,60,0,0,0,75,75,0,1132.1,0,0,1132.1,6682.5,0,0,2835.6,9518.1,0,0,0,0,0,197795.13,24842.96,6780,45403.42,274821.51
201807,840,2208.4,0,0,3048.4,5540,431.59,0,0,5971.59,0,0,0,9800.32,9800.32,0,175,0,3449,3624,6540,0,0,1051,7591,8500,1023.13,1180,411,11114.13,21749,1493.14,440,501.6,24183.74,0,450,0,3756.35,4206.35,22968,0,0,120,23088,0,48,0,0,48,15492,7551.41,440,1990,25473.41,17065,0,0,2395,19460,25226,3207.08,1400,2887,32720.08,11626.8,4880.4,0,1150,17657.2,9633.12,0,880,3657.4,14170.52,159.96,533.58,0,1881.5,2575.04,0,0,0,0,0,0,32.5,0,0,32.5,13171.7,1017.18,2440,2203.2,18832.08,40.05,0,0,0,40.05,5480,0,0,0,5480,4590,0,0,210,4800,7680,0,0,2142.25,9822.25,0,0,0,2169,2169,14275,80,0,1341.2,15696.2,0,0,0,515,515,500,549.45,0,325,1374.45,36,0,0,105,141,0,0,0,372,372,0,0,0,60,60,0,0,0,75,75,0,1132.1,0,0,1132.1,6682.5,0,0,2835.6,9518.1,0,0,0,0,0,197795.13,24812.96,6780,45403.42,274791.51
201808,840,2208.4,0,0,3048.4,5540,431.59,0,0,5971.59,0,0,0,9800.32,9800.32,0,175,0,3449,3624,6540,0,0,1051,7591,8500,1023.13,1180,411,11114.13,21749,1493.14,440,501.6,24183.74,0,450,0,3756.35,4206.35,22968,0,0,120,23088,0,48,0,0,48,15492,7551.41,440,1990,25473.41,17065,0,0,2395,19460,25226,3207.08,1400,2887,32720.08,11626.8,4880.4,0,1150,17657.2,9633.12,0,880,3657.4,14170.52,159.96,533.58,0,1881.5,2575.04,0,0,0,0,0,0,32.5,0,0,32.5,13171.7,1017.18,2440,2203.2,18832.08,40.05,0,0,0,40.05,5480,0,0,0,5480,4590,0,0,210,4800,7680,0,0,2142.25,9822.25,0,0,0,2169,2169,14275,80,0,1341.2,15696.2,0,0,0,515,515,500,549.45,0,325,1374.45,36,0,0,105,141,0,0,0,372,372,0,0,0,60,60,0,0,0,75,75,0,1132.1,0,0,1132.1,6682.5,0,0,2835.6,9518.1,0,0,0,0,0,197795.13,24812.96,6780,45403.42,274791.51
201809,840,2208.4,0,0,3048.4,5540,431.59,0,0,5971.59,0,0,0,9854.32,9854.32,0,175,0,3449,3624,5680,0,0,1051,6731,8500,1023.13,1180,411,11114.13,21749,1493.14,440,501.6,24183.74,0,450,0,3756.35,4206.35,22968,0,0,120,23088,0,48,0,0,48,15492,7551.41,440,1990,25473.41,17065,0,0,2395,19460,25226,3207.08,1400,2887,32720.08,11626.8,4880.4,0,1150,17657.2,9633.12,0,880,3657.4,14170.52,159.96,533.58,0,1881.5,2575.04,0,0,0,0,0,0,32.5,0,0,32.5,13171.7,1017.18,2440,2203.2,18832.08,40.05,0,0,0,40.05,5480,0,0,0,5480,4590,0,0,210,4800,7680,0,0,2142.25,9822.25,0,0,0,2169,2169,14275,80,0,1341.2,15696.2,0,0,0,515,515,500,619.2,0,325,1444.2,36,0,0,105,141,0,0,0,372,372,0,0,0,60,60,0,0,0,75,75,0,1132.1,0,0,1132.1,6682.5,0,0,2835.6,9518.1,0,0,0,0,0,196935.13,24882.71,6780,45457.42,274055.26
201810,135,2208.4,0,0,2343.4,5540,431.59,0,0,5971.59,0,0,0,9854.32,9854.32,0,175,0,3449,3624,5680,0,0,1051,6731,8500,1023.13,1180,411,11114.13,21749,1493.14,440,501.6,24183.74,0,450,0,3756.35,4206.35,22968,0,0,120,23088,0,48,0,0,48,15492,7551.41,440,1990,25473.41,17665,0,0,2395,20060,25226,3207.08,1400,2887,32720.08,11626.8,4880.4,0,1150,17657.2,9633.12,0,880,3657.4,14170.52,159.96,533.58,0,1881.5,2575.04,0,0,0,0,0,0,32.5,0,0,32.5,13171.7,1017.18,2440,2203.2,18832.08,40.05,0,0,0,40.05,5480,0,0,0,5480,4590,0,0,210,4800,7680,0,0,2142.25,9822.25,0,0,0,2169,2169,14275,80,0,1341.2,15696.2,0,0,0,515,515,500,619.2,0,325,1444.2,36,0,0,105,141,0,0,0,372,372,0,0,0,60,60,0,0,0,75,75,0,1132.1,0,0,1132.1,6682.5,0,0,2865.6,9548.1,0,0,0,0,0,196830.13,24882.71,6780,45487.42,273980.26
201811,135,2208.4,0,0,2343.4,5540,431.59,0,0,5971.59,0,0,0,9854.32,9854.32,0,175,0,3449,3624,5680,0,0,1051,6731,8500,1023.13,1180,411,11114.13,21749,1493.14,440,501.6,24183.74,0,450,0,3756.35,4206.35,22968,0,0,120,23088,0,48,0,0,48,15492,7551.41,440,1990,25473.41,18325,0,0,2395,20720,25226,3207.08,1400,2887,32720.08,11626.8,4880.4,0,1610,18117.2,9633.12,0,880,3657.4,14170.52,159.96,533.58,0,1881.5,2575.04,0,0,0,0,0,0,32.5,0,0,32.5,13171.7,1017.18,2440,2203.2,18832.08,40.05,0,0,0,40.05,5480,0,0,0,5480,4590,0,0,210,4800,7680,0,0,2142.25,9822.25,0,0,0,2169,2169,14275,80,0,1341.2,15696.2,0,0,0,515,515,500,619.2,0,325,1444.2,36,0,0,105,141,0,0,0,372,372,0,0,0,60,60,0,0,0,75,75,0,1132.1,0,0,1132.1,6682.5,0,0,2405.6,9088.1,0,0,0,0,0,197490.13,24882.71,6780,45487.42,274640.26
201812,135,2208.4,0,0,2343.4,5540,431.59,0,0,5971.59,0,0,0,9854.32,9854.32,0,175,0,3449,3624,5680,0,0,1051,6731,8500,1023.13,1180,411,11114.13,21749,1493.14,440,501.6,24183.74,0,450,0,3756.35,4206.35,22968,0,0,120,23088,0,48,0,0,48,15492,7551.41,440,1990,25473.41,18325,0,0,2395,20720,25226,3207.08,1400,2887,32720.08,11626.8,4880.4,0,1610,18117.2,9633.12,0,880,3657.4,14170.52,159.96,533.58,0,1881.5,2575.04,0,0,0,0,0,0,32.5,0,0,32.5,13171.7,1017.18,2440,2203.2,18832.08,40.05,0,0,0,40.05,5480,0,0,0,5480,4590,0,0,210,4800,7680,0,0,2142.25,9822.25,0,0,0,2169,2169,14275,80,0,1341.2,15696.2,0,0,0,515,515,500,619.2,0,325,1444.2,36,0,0,105,141,0,0,0,372,372,0,0,0,60,60,0,0,0,75,75,0,1132.1,0,0,1132.1,7482.5,0,0,2405.6,9888.1,0,0,0,0,0,198290.13,24882.71,6780,45487.42,275440.26
201901,135,2208.4,0,0,2343.4,5540,431.59,0,0,5971.59,0,0,0,9854.32,9854.32,0,175,0,3449,3624,5680,0,0,1051,6731,8500,1023.13,1180,411,11114.13,21749,1493.14,440,501.6,24183.74,0,450,0,3756.35,4206.35,22968,0,0,120,23088,0,48,0,0,48,15492,7551.41,440,1990,25473.41,18325,0,0,2395,20720,25226,3207.08,1400,2887,32720.08,11626.8,4880.4,0,1610,18117.2,9633.12,0,880,3644.2,14157.32,159.96,533.58,0,1856.5,2550.04,0,0,0,0,0,0,32.5,0,0,32.5,12971.7,1017.18,2440,2178.2,18607.08,40.05,0,0,0,40.05,5480,0,0,0,5480,4590,0,0,210,4800,7680,0,0,2142.25,9822.25,0,0,0,2169,2169,14275,80,0,1341.2,15696.2,0,0,0,515,515,500,619.2,0,300,1419.2,36,0,0,105,141,0,0,0,372,372,0,0,0,60,60,0,0,0,75,75,0,1132.1,0,0,1132.1,7482.5,0,0,2405.6,9888.1,0,0,0,0,0,198090.13,24882.71,6780,45399.22,275152.06
201902,135,2208.4,0,0,2343.4,5540,431.59,0,0,5971.59,0,0,0,9854.32,9854.32,0,175,0,3449,3624,5680,0,0,1051,6731,8500,1023.13,1180,411,11114.13,21749,1493.14,440,501.6,24183.74,0,450,0,3756.35,4206.35,22968,0,0,120,23088,0,48,0,0,48,15492,7551.41,440,1990,25473.41,18325,0,0,2395,20720,25226,3207.08,1400,2887,32720.08,11626.8,4880.4,0,1610,18117.2,9633.12,0,880,3644.2,14157.32,159.96,533.58,0,1856.5,2550.04,0,0,0,0,0,0,32.5,0,0,32.5,12871.7,1017.18,2440,2178.2,18507.08,40.05,0,0,0,40.05,5730,0,0,0,5730,4590,0,0,210,4800,7680,0,0,2142.25,9822.25,0,0,0,2169,2169,14275,80,0,1341.2,15696.2,0,0,0,515,515,500,619.2,0,300,1419.2,36,0,0,105,141,0,0,0,372,372,0,0,0,60,60,0,0,0,75,75,0,1132.1,0,0,1132.1,7482.5,0,0,2405.6,9888.1,0,0,0,0,0,198240.13,24882.71,6780,45399.22,275302.06
201903,135,2208.4,0,0,2343.4,5540,431.59,0,0,5971.59,0,0,0,9854.32,9854.32,0,175,0,3449,3624,5680,0,0,1051,6731,9160,1023.13,1180,411,11774.13,21749,1493.14,440,501.6,24183.74,0,450,0,3756.35,4206.35,23328,0,0,120,23448,0,48,0,0,48,15492,7551.41,440,1990,25473.41,19785,0,0,2395,22180,25886,3207.08,1400,2887,33380.08,11626.8,4880.4,0,1610,18117.2,9633.12,0,880,3644.2,14157.32,159.96,533.58,0,1856.5,2550.04,0,0,0,0,0,0,32.5,0,0,32.5,12871.7,1017.18,2440,2178.2,18507.08,40.05,0,0,0,40.05,5730,0,0,0,5730,4590,0,0,210,4800,7680,0,0,2142.25,9822.25,0,0,0,2169,2169,14275,80,0,1341.2,15696.2,0,0,0,515,515,750,619.2,0,300,1669.2,36,0,0,105,141,0,0,0,372,372,0,0,0,60,60,0,0,0,75,75,0,1132.1,0,0,1132.1,7482.5,0,0,2405.6,9888.1,0,0,0,0,0,201630.13,24882.71,6780,45399.22,278692.06
201904,135,2208.4,0,0,2343.4,5540,431.59,0,0,5971.59,0,0,0,9964.32,9964.32,0,175,0,3449,3624,5680,0,0,941,6621,9160,1023.13,1180,411,11774.13,21749,1493.14,440,501.6,24183.74,0,450,0,3756.35,4206.35,23328,0,0,120,23448,0,48,0,0,48,15492,7551.41,440,1990,25473.41,19785,0,0,2235,22020,25886,3207.08,1400,3047,33540.08,11626.8,4880.4,0,1610,18117.2,9633.12,0,880,3644.2,14157.32,159.96,533.58,0,1856.5,2550.04,0,0,0,0,0,0,32.5,0,0,32.5,12871.7,1017.18,2440,2178.2,18507.08,40.05,0,0,0,40.05,5730,0,0,0,5730,4590,0,0,210,4800,7680,0,0,2142.25,9822.25,0,0,0,2169,2169,14275,80,0,1341.2,15696.2,0,0,0,515,515,750,619.2,0,350,1719.2,36,0,0,105,141,0,0,0,322,322,0,0,0,60,60,0,0,0,75,75,0,1132.1,0,0,1132.1,7182.5,0,0,2405.6,9588.1,0,0,0,0,0,201330.13,24882.71,6780,45399.22,278392.06
201905,135,2208.4,0,0,2343.4,5540,431.59,0,0,5971.59,0,0,0,9964.32,9964.32,0,175,0,3449,3624,5680,0,0,941,6621,9160,1023.13,1180,411,11774.13,21749,1493.14,440,501.6,24183.74,0,450,0,3756.35,4206.35,23328,0,0,120,23448,0,48,0,0,48,15492,7551.41,440,1990,25473.41,19785,0,0,2235,22020,25886,3207.08,1400,3047,33540.08,11626.8,4880.4,0,1610,18117.2,9633.12,0,880,3644.2,14157.32,159.96,533.58,0,1856.5,2550.04,0,0,0,0,0,0,32.5,0,0,32.5,12871.7,1017.18,2440,2178.2,18507.08,40.05,0,0,0,40.05,5730,0,0,0,5730,4590,0,0,210,4800,7680,0,0,2142.25,9822.25,0,0,0,2169,2169,14275,80,0,1341.2,15696.2,0,0,0,515,515,750,619.2,0,350,1719.2,36,0,0,105,141,0,0,0,322,322,0,0,0,60,60,0,0,0,75,75,0,1132.1,0,0,1132.1,7182.5,0,0,2405.6,9588.1,0,0,0,0,0,201330.13,24882.71,6780,45399.22,278392.06
201906,135,2208.4,0,0,2343.4,5540,431.59,0,0,5971.59,0,0,0,9964.32,9964.32,0,175,0,3449,3624,5680,0,0,941,6621,9160,1023.13,1180,411,11774.13,21749,1493.14,440,501.6,24183.74,0,450,0,3756.35,4206.35,23328,0,0,120,23448,0,48,0,0,48,15492,7551.41,440,1990,25473.41,19830,0,0,2235,22065,25886,3207.08,1400,3047,33540.08,11626.8,4880.4,0,1610,18117.2,9633.12,0,880,3644.2,14157.32,159.96,533.58,0,1856.5,2550.04,0,0,0,0,0,0,32.5,0,0,32.5,12871.7,1017.18,2440,2178.2,18507.08,40.05,0,0,0,40.05,5730,0,0,0,5730,4590,0,0,210,4800,7680,0,0,2142.25,9822.25,0,0,0,2169,2169,14275,80,0,1341.2,15696.2,0,0,0,515,515,750,619.2,0,350,1719.2,36,0,0,105,141,0,0,0,322,322,0,0,0,60,60,0,0,0,75,75,0,1132.1,0,0,1132.1,7182.5,0,0,2405.6,9588.1,0,0,0,0,0,201375.13,24882.71,6780,45399.22,278437.06
201907,135,2208.4,0,0,2343.4,5540,431.59,0,0,5971.59,0,0,0,9809.02,9809.02,0,175,0,3449,3624,5680,0,0,1096.3,6776.3,9160,1023.13,1180,411,11774.13,21749,1493.14,440,501.6,24183.74,0,450,0,3756.35,4206.35,23328,0,0,120,23448,0,48,0,0,48,15492,7551.41,440,1990,25473.41,19830,0,0,2235,22065,25886,3207.08,1400,3047,33540.08,11626.8,4880.4,0,1610,18117.2,9633.12,0,880,3644.2,14157.32,159.96,533.58,0,1856.5,2550.04,0,0,0,0,0,0,32.5,0,0,32.5,12871.701,1017.18,2440,2178.2,18507.081,40.048,0,0,0,40.048,6390,0,0,0,6390,4590,0,0,210,4800,8340,0,0,2142.25,10482.25,0,0,0,2169,2169,14275,80,0,1341.2,15696.2,0,0,0,515,515,750,619.205,0,350,1719.205,36,0,0,105,141,0,0,0,322,322,0,0,0,60,60,0,0,0,75,75,0,1132.1,0,0,1132.1,7182.5,0,0,2405.6,9588.1,0,0,0,0,0,202695.129,24882.715,6780,45399.22,279757.064
201908,135,2208.4,0,0,2343.4,5540,431.59,0,0,5971.59,0,0,0,9809.02,9809.02,0,175,0,3449,3624,5680,0,0,1096.3,6776.3,9160,1023.13,1180,411,11774.13,21749,1493.14,440,501.6,24183.74,0,450,0,3756.35,4206.35,23328,0,0,120,23448,0,48,0,0,48,15492,7551.41,440,1990,25473.41,19830,0,0,2235,22065,25886,3207.08,1400,3047,33540.08,11626.8,4880.4,0,1610,18117.2,9633.12,0,880,3644.2,14157.32,159.96,533.58,0,1856.5,2550.04,0,0,0,0,0,0,32.5,0,0,32.5,12871.701,1017.18,2440,2178.2,18507.081,40.048,0,0,0,40.048,6390,0,0,0,6390,4590,0,0,210,4800,9000,0,0,2142.25,11142.25,0,0,0,2169,2169,14275,80,0,1341.2,15696.2,0,0,0,515,515,750,619.205,0,350,1719.205,36,0,0,105,141,0,0,0,322,322,0,0,0,60,60,0,0,0,75,75,0,1132.1,0,0,1132.1,7182.5,0,0,2405.6,9588.1,0,0,0,0,0,203355.129,24882.715,6780,45399.22,280417.064
201909,135,2208.4,0,0,2343.4,5540,431.59,0,0,5971.59,0,0,0,9809.02,9809.02,0,175,0,3449,3624,5680,0,0,1096.3,6776.3,9160,1023.13,1180,411,11774.13,22409,1493.14,440,501.6,24843.74,0,450,0,3756.35,4206.35,23128,0,0,120,23248,0,48,0,0,48,15492,7551.41,440,1990,25473.41,20490,0,0,2235,22725,25886,3207.08,1400,3047,33540.08,11626.8,4880.4,0,1610,18117.2,9505.2,0,880,3644.2,14029.4,159.96,533.58,0,1856.5,2550.04,0,0,0,0,0,0,32.5,0,0,32.5,12871.701,1017.18,2440,2178.2,18507.081,40.048,0,0,0,40.048,6390,0,0,0,6390,4590,0,0,210,4800,9000,0,0,2142.25,11142.25,0,0,0,2169,2169,14275,80,0,1341.2,15696.2,0,0,0,515,515,750,619.205,0,350,1719.205,36,0,0,105,141,0,0,0,322,322,0,0,0,60,60,0,0,0,75,75,0,1132.1,0,0,1132.1,7182.5,0,0,2405.6,9588.1,0,0,0,0,0,204347.209,24882.715,6780,45399.22,281409.144
201910,0,2208.4,0,0,2208.4,5540,431.59,0,0,5971.59,0,0,0,9809.02,9809.02,0,175,0,3449,3624,5680,0,0,1096.3,6776.3,9160,1023.13,1180,411,11774.13,22409,1493.14,440,501.6,24843.74,0,450,0,3756.35,4206.35,23128,0,0,120,23248,0,48,0,0,48,16232,7551.41,440,1990,26213.41,20490,0,0,2235,22725,25386,3207.08,1400,3047,33040.08,11626.8,4880.4,0,1610,18117.2,9505.2,0,880,3644.2,14029.4,159.96,533.58,0,1856.5,2550.04,0,0,0,0,0,0,32.5,0,0,32.5,12871.701,1017.18,2440,2178.2,18507.081,40.048,0,0,0,40.048,6390,0,0,0,6390,4590,0,0,210,4800,9000,0,0,2142.25,11142.25,0,0,0,2169,2169,14275,80,0,1341.2,15696.2,0,0,0,515,515,750,619.205,0,350,1719.205,36,0,0,105,141,0,0,0,322,322,0,0,0,60,60,0,0,0,75,75,0,1132.1,0,0,1132.1,7182.5,0,0,2405.6,9588.1,0,0,0,0,0,204452.209,24882.715,6780,45399.22,281514.144
