YYYY-MM,State,Type,Source,Capacity_MW
01-01-2022,West Bengal,Non-Renewable,Hydro,1341.2
01-01-2022,West Bengal,Non-Renewable,Natural Gas,80
01-01-2022,West Bengal,Non-Renewable,Nuclear,0
01-01-2022,West Bengal,Non-Renewable,Thermal,14177
01-01-2022,West Bengal,Renewable,Bio Bagasse Cogen,300
01-01-2022,West Bengal,Renewable,Bio Other Cogen,19.92
01-01-2022,West Bengal,Renewable,Bio Waste,0
01-01-2022,West Bengal,Renewable,Bio Waster Offgrid,2.53
01-01-2022,West Bengal,Renewable,Small Hydro,98.5
01-01-2022,West Bengal,Renewable,Solar Ground,100
01-01-2022,West Bengal,Renewable,Solar Ground Based,0
01-01-2022,West Bengal,Renewable,Solar Hybrid,0
01-01-2022,West Bengal,Renewable,Solar Offgrid,12.95
01-01-2022,West Bengal,Renewable,Solar Rooftop,53.04
01-01-2022,West Bengal,Renewable,Wind,0
01-01-2023,Andaman & Nicobar,Non-Renewable,Hydro,0
01-01-2023,Andaman & Nicobar,Non-Renewable,Natural Gas,0
01-01-2023,Andaman & Nicobar,Non-Renewable,Nuclear,0
01-01-2023,Andaman & Nicobar,Non-Renewable,Thermal,92.71
01-01-2023,Andaman & Nicobar,Renewable,Bio Bagasse Cogen,0
01-01-2023,Andaman & Nicobar,Renewable,Bio Other Cogen,0
01-01-2023,Andaman & Nicobar,Renewable,Bio Waste,0
01-01-2023,Andaman & Nicobar,Renewable,Bio Waster Offgrid,0
01-01-2023,Andaman & Nicobar,Renewable,Small Hydro,5.25
01-01-2023,Andaman & Nicobar,Renewable,Solar Ground,0
01-01-2023,Andaman & Nicobar,Renewable,Solar Ground Based,25.05
01-01-2023,Andaman & Nicobar,Renewable,Solar Hybrid,0
01-01-2023,Andaman & Nicobar,Renewable,Solar Offgrid,0.27
01-01-2023,Andaman & Nicobar,Renewable,Solar Rooftop,4.59
01-01-2023,Andaman & Nicobar,Renewable,Wind,0
01-01-2023,Andhra Pradesh,Non-Renewable,Hydro,1610
01-01-2023,Andhra Pradesh,Non-Renewable,Natural Gas,4898.544
01-01-2023,Andhra Pradesh,Non-Renewable,Nuclear,0
01-01-2023,Andhra Pradesh,Non-Renewable,Thermal,11626.8
01-01-2023,Andhra Pradesh,Renewable,Bio Bagasse Cogen,378.1
01-01-2023,Andhra Pradesh,Renewable,Bio Other Cogen,105.57
01-01-2023,Andhra Pradesh,Renewable,Bio Waste,53.16
01-01-2023,Andhra Pradesh,Renewable,Bio Waster Offgrid,29.21
01-01-2023,Andhra Pradesh,Renewable,Small Hydro,162.11
01-01-2023,Andhra Pradesh,Renewable,Solar Ground,0
01-01-2023,Andhra Pradesh,Renewable,Solar Ground Based,4271.59
01-01-2023,Andhra Pradesh,Renewable,Solar Hybrid,0
01-01-2023,Andhra Pradesh,Renewable,Solar Offgrid,88.34
01-01-2023,Andhra Pradesh,Renewable,Solar Rooftop,165.33
01-01-2023,Andhra Pradesh,Renewable,Wind,4096.65
01-01-2023,Arunachal Pradesh,Non-Renewable,Hydro,1115
01-01-2023,Arunachal Pradesh,Non-Renewable,Natural Gas,0
01-01-2023,Arunachal Pradesh,Non-Renewable,Nuclear,0
01-01-2023,Arunachal Pradesh,Non-Renewable,Thermal,0
01-01-2023,Arunachal Pradesh,Renewable,Bio Bagasse Cogen,0
01-01-2023,Arunachal Pradesh,Renewable,Bio Other Cogen,0
01-01-2023,Arunachal Pradesh,Renewable,Bio Waste,0
01-01-2023,Arunachal Pradesh,Renewable,Bio Waster Offgrid,0
01-01-2023,Arunachal Pradesh,Renewable,Small Hydro,133.11
01-01-2023,Arunachal Pradesh,Renewable,Solar Ground,0
01-01-2023,Arunachal Pradesh,Renewable,Solar Ground Based,1.27
01-01-2023,Arunachal Pradesh,Renewable,Solar Hybrid,0
01-01-2023,Arunachal Pradesh,Renewable,Solar Offgrid,5.98
01-01-2023,Arunachal Pradesh,Renewable,Solar Rooftop,4.34
01-01-2023,Arunachal Pradesh,Renewable,Wind,0
01-01-2023,Assam,Non-Renewable,Hydro,350
01-01-2023,Assam,Non-Renewable,Natural Gas,597.355
01-01-2023,Assam,Non-Renewable,Nuclear,0
01-01-2023,Assam,Non-Renewable,Thermal,750
01-01-2023,Assam,Renewable,Bio Bagasse Cogen,0
01-01-2023,Assam,Renewable,Bio Other Cogen,2
01-01-2023,Assam,Renewable,Bio Waste,0
01-01-2023,Assam,Renewable,Bio Waster Offgrid,0
01-01-2023,Assam,Renewable,Small Hydro,34.11
01-01-2023,Assam,Renewable,Solar Ground,0
01-01-2023,Assam,Renewable,Solar Ground Based,105
01-01-2023,Assam,Renewable,Solar Hybrid,0
01-01-2023,Assam,Renewable,Solar Offgrid,9.44
01-01-2023,Assam,Renewable,Solar Rooftop,33.48
01-01-2023,Assam,Renewable,Wind,0
01-01-2023,Bihar,Non-Renewable,Hydro,0
01-01-2023,Bihar,Non-Renewable,Natural Gas,0
01-01-2023,Bihar,Non-Renewable,Nuclear,0
01-01-2023,Bihar,Non-Renewable,Thermal,8400
01-01-2023,Bihar,Renewable,Bio Bagasse Cogen,112.5
01-01-2023,Bihar,Renewable,Bio Other Cogen,12.2
01-01-2023,Bihar,Renewable,Bio Waste,0
01-01-2023,Bihar,Renewable,Bio Waster Offgrid,1.32
01-01-2023,Bihar,Renewable,Small Hydro,70.7
01-01-2023,Bihar,Renewable,Solar Ground,0
01-01-2023,Bihar,Renewable,Solar Ground Based,141.06
01-01-2023,Bihar,Renewable,Solar Hybrid,0
01-01-2023,Bihar,Renewable,Solar Offgrid,21.28
01-01-2023,Bihar,Renewable,Solar Rooftop,30.55
01-01-2023,Bihar,Renewable,Wind,0
01-01-2023,Chandigarh,Renewable,Bio Bagasse Cogen,0
01-01-2023,Chandigarh,Renewable,Bio Other Cogen,0
01-01-2023,Chandigarh,Renewable,Bio Waste,0
01-01-2023,Chandigarh,Renewable,Bio Waster Offgrid,0
01-01-2023,Chandigarh,Renewable,Small Hydro,0
01-01-2023,Chandigarh,Renewable,Solar Ground,0
01-01-2023,Chandigarh,Renewable,Solar Ground Based,6.34
01-01-2023,Chandigarh,Renewable,Solar Hybrid,0
01-01-2023,Chandigarh,Renewable,Solar Offgrid,0.81
01-01-2023,Chandigarh,Renewable,Solar Rooftop,51.54
01-01-2023,Chandigarh,Renewable,Wind,0
01-01-2023,Chhatisgarh,Non-Renewable,Hydro,120
01-01-2023,Chhatisgarh,Non-Renewable,Natural Gas,0
01-01-2023,Chhatisgarh,Non-Renewable,Nuclear,0
01-01-2023,Chhatisgarh,Non-Renewable,Thermal,23688
01-01-2023,Chhatisgarh,Renewable,Bio Bagasse Cogen,272.09
01-01-2023,Chhatisgarh,Renewable,Bio Other Cogen,2.5
01-01-2023,Chhatisgarh,Renewable,Bio Waste,0
01-01-2023,Chhatisgarh,Renewable,Bio Waster Offgrid,0.41
01-01-2023,Chhatisgarh,Renewable,Small Hydro,76
01-01-2023,Chhatisgarh,Renewable,Solar Ground,0
01-01-2023,Chhatisgarh,Renewable,Solar Ground Based,507.18
01-01-2023,Chhatisgarh,Renewable,Solar Hybrid,0
01-01-2023,Chhatisgarh,Renewable,Solar Offgrid,386.73
01-01-2023,Chhatisgarh,Renewable,Solar Rooftop,50.98
01-01-2023,Chhatisgarh,Renewable,Wind,0
01-01-2023,Dadar & Nagar Haveli,Renewable,Bio Bagasse Cogen,0
01-01-2023,Dadar & Nagar Haveli,Renewable,Bio Other Cogen,0
01-01-2023,Dadar & Nagar Haveli,Renewable,Bio Waste,0
01-01-2023,Dadar & Nagar Haveli,Renewable,Bio Waster Offgrid,0
01-01-2023,Dadar & Nagar Haveli,Renewable,Small Hydro,0
01-01-2023,Dadar & Nagar Haveli,Renewable,Solar Ground,0
01-01-2023,Dadar & Nagar Haveli,Renewable,Solar Ground Based,2.49
01-01-2023,Dadar & Nagar Haveli,Renewable,Solar Hybrid,0
01-01-2023,Dadar & Nagar Haveli,Renewable,Solar Offgrid,0
01-01-2023,Dadar & Nagar Haveli,Renewable,Solar Rooftop,2.97
01-01-2023,Dadar & Nagar Haveli,Renewable,Wind,0
01-01-2023,Daman & Diu,Renewable,Bio Bagasse Cogen,0
01-01-2023,Daman & Diu,Renewable,Bio Other Cogen,0
01-01-2023,Daman & Diu,Renewable,Bio Waste,0
01-01-2023,Daman & Diu,Renewable,Bio Waster Offgrid,0
01-01-2023,Daman & Diu,Renewable,Small Hydro,0
01-01-2023,Daman & Diu,Renewable,Solar Ground,0
01-01-2023,Daman & Diu,Renewable,Solar Ground Based,10.15
01-01-2023,Daman & Diu,Renewable,Solar Hybrid,0
01-01-2023,Daman & Diu,Renewable,Solar Offgrid,0
01-01-2023,Daman & Diu,Renewable,Solar Rooftop,30.86
01-01-2023,Daman & Diu,Renewable,Wind,0
01-01-2023,Delhi,Non-Renewable,Hydro,0
01-01-2023,Delhi,Non-Renewable,Natural Gas,2208.4
01-01-2023,Delhi,Non-Renewable,Nuclear,0
01-01-2023,Delhi,Non-Renewable,Thermal,0
01-01-2023,Delhi,Renewable,Bio Bagasse Cogen,0
01-01-2023,Delhi,Renewable,Bio Other Cogen,0
01-01-2023,Delhi,Renewable,Bio Waste,84
01-01-2023,Delhi,Renewable,Bio Waster Offgrid,0
01-01-2023,Delhi,Renewable,Small Hydro,0
01-01-2023,Delhi,Renewable,Solar Ground,0
01-01-2023,Delhi,Renewable,Solar Ground Based,8.96
01-01-2023,Delhi,Renewable,Solar Hybrid,0
01-01-2023,Delhi,Renewable,Solar Offgrid,1.46
01-01-2023,Delhi,Renewable,Solar Rooftop,201.88
01-01-2023,Delhi,Renewable,Wind,0
01-01-2023,Goa,Non-Renewable,Hydro,0
01-01-2023,Goa,Non-Renewable,Natural Gas,48
01-01-2023,Goa,Non-Renewable,Nuclear,0
01-01-2023,Goa,Non-Renewable,Thermal,0
01-01-2023,Goa,Renewable,Bio Bagasse Cogen,0
01-01-2023,Goa,Renewable,Bio Other Cogen,0
01-01-2023,Goa,Renewable,Bio Waste,0.34
01-01-2023,Goa,Renewable,Bio Waster Offgrid,0
01-01-2023,Goa,Renewable,Small Hydro,0.05
01-01-2023,Goa,Renewable,Solar Ground,0
01-01-2023,Goa,Renewable,Solar Ground Based,0.95
01-01-2023,Goa,Renewable,Solar Hybrid,0
01-01-2023,Goa,Renewable,Solar Offgrid,0.12
01-01-2023,Goa,Renewable,Solar Rooftop,25.33
01-01-2023,Goa,Renewable,Wind,0
01-01-2023,Gujarat,Non-Renewable,Hydro,1990
01-01-2023,Gujarat,Non-Renewable,Natural Gas,7551.41
01-01-2023,Gujarat,Non-Renewable,Nuclear,440
01-01-2023,Gujarat,Non-Renewable,Thermal,16092
01-01-2023,Gujarat,Renewable,Bio Bagasse Cogen,65.3
01-01-2023,Gujarat,Renewable,Bio Other Cogen,12
01-01-2023,Gujarat,Renewable,Bio Waste,7.5
01-01-2023,Gujarat,Renewable,Bio Waster Offgrid,25.93
01-01-2023,Gujarat,Renewable,Small Hydro,89.39
01-01-2023,Gujarat,Renewable,Solar Ground,0
01-01-2023,Gujarat,Renewable,Solar Ground Based,6434.44
01-01-2023,Gujarat,Renewable,Solar Hybrid,0
01-01-2023,Gujarat,Renewable,Solar Offgrid,51.82
01-01-2023,Gujarat,Renewable,Solar Rooftop,2261.16
01-01-2023,Gujarat,Renewable,Wind,9918.82
01-01-2023,Haryana,Non-Renewable,Hydro,0
01-01-2023,Haryana,Non-Renewable,Natural Gas,431.59
01-01-2023,Haryana,Non-Renewable,Nuclear,0
01-01-2023,Haryana,Non-Renewable,Thermal,5330
01-01-2023,Haryana,Renewable,Bio Bagasse Cogen,151.4
01-01-2023,Haryana,Renewable,Bio Other Cogen,89.26
01-01-2023,Haryana,Renewable,Bio Waste,11.2
01-01-2023,Haryana,Renewable,Bio Waster Offgrid,7.02
01-01-2023,Haryana,Renewable,Small Hydro,73.5
01-01-2023,Haryana,Renewable,Solar Ground,0
01-01-2023,Haryana,Renewable,Solar Ground Based,265.8
01-01-2023,Haryana,Renewable,Solar Hybrid,0
01-01-2023,Haryana,Renewable,Solar Offgrid,319.63
01-01-2023,Haryana,Renewable,Solar Rooftop,418.16
01-01-2023,Haryana,Renewable,Wind,0
01-01-2023,Himachal Pradesh,Non-Renewable,Hydro,10263.02
01-01-2023,Himachal Pradesh,Non-Renewable,Natural Gas,0
01-01-2023,Himachal Pradesh,Non-Renewable,Nuclear,0
01-01-2023,Himachal Pradesh,Non-Renewable,Thermal,0
01-01-2023,Himachal Pradesh,Renewable,Bio Bagasse Cogen,0
01-01-2023,Himachal Pradesh,Renewable,Bio Other Cogen,9.2
01-01-2023,Himachal Pradesh,Renewable,Bio Waste,0
01-01-2023,Himachal Pradesh,Renewable,Bio Waster Offgrid,1
01-01-2023,Himachal Pradesh,Renewable,Small Hydro,969.71
01-01-2023,Himachal Pradesh,Renewable,Solar Ground,0
01-01-2023,Himachal Pradesh,Renewable,Solar Ground Based,38.1
01-01-2023,Himachal Pradesh,Renewable,Solar Hybrid,0
01-01-2023,Himachal Pradesh,Renewable,Solar Offgrid,30.05
01-01-2023,Himachal Pradesh,Renewable,Solar Rooftop,19.31
01-01-2023,Himachal Pradesh,Renewable,Wind,0
01-01-2023,Jammu & Kashmir,Non-Renewable,Hydro,3360
01-01-2023,Jammu & Kashmir,Non-Renewable,Natural Gas,175
01-01-2023,Jammu & Kashmir,Non-Renewable,Nuclear,0
01-01-2023,Jammu & Kashmir,Non-Renewable,Thermal,0
01-01-2023,Jammu & Kashmir,Renewable,Bio Bagasse Cogen,0
01-01-2023,Jammu & Kashmir,Renewable,Bio Other Cogen,0
01-01-2023,Jammu & Kashmir,Renewable,Bio Waste,0
01-01-2023,Jammu & Kashmir,Renewable,Bio Waster Offgrid,0
01-01-2023,Jammu & Kashmir,Renewable,Small Hydro,146.68
01-01-2023,Jammu & Kashmir,Renewable,Solar Ground,0
01-01-2023,Jammu & Kashmir,Renewable,Solar Ground Based,2.49
01-01-2023,Jammu & Kashmir,Renewable,Solar Hybrid,0
01-01-2023,Jammu & Kashmir,Renewable,Solar Offgrid,24.2
01-01-2023,Jammu & Kashmir,Renewable,Solar Rooftop,22.4
01-01-2023,Jammu & Kashmir,Renewable,Wind,0
01-01-2023,Jharkhand,Non-Renewable,Hydro,210
01-01-2023,Jharkhand,Non-Renewable,Natural Gas,0
01-01-2023,Jharkhand,Non-Renewable,Nuclear,0
01-01-2023,Jharkhand,Non-Renewable,Thermal,4250
01-01-2023,Jharkhand,Renewable,Bio Bagasse Cogen,0
01-01-2023,Jharkhand,Renewable,Bio Other Cogen,4.3
01-01-2023,Jharkhand,Renewable,Bio Waste,0
01-01-2023,Jharkhand,Renewable,Bio Waster Offgrid,0
01-01-2023,Jharkhand,Renewable,Small Hydro,4.05
01-01-2023,Jharkhand,Renewable,Solar Ground,0
01-01-2023,Jharkhand,Renewable,Solar Ground Based,19.05
01-01-2023,Jharkhand,Renewable,Solar Hybrid,0
01-01-2023,Jharkhand,Renewable,Solar Offgrid,45.2
01-01-2023,Jharkhand,Renewable,Solar Rooftop,35.29
01-01-2023,Jharkhand,Renewable,Wind,0
01-01-2023,Karnataka,Non-Renewable,Hydro,3689.2
01-01-2023,Karnataka,Non-Renewable,Natural Gas,0
01-01-2023,Karnataka,Non-Renewable,Nuclear,880
01-01-2023,Karnataka,Non-Renewable,Thermal,9505.2
01-01-2023,Karnataka,Renewable,Bio Bagasse Cogen,1867.1
01-01-2023,Karnataka,Renewable,Bio Other Cogen,20.2
01-01-2023,Karnataka,Renewable,Bio Waste,1
01-01-2023,Karnataka,Renewable,Bio Waster Offgrid,13.85
01-01-2023,Karnataka,Renewable,Small Hydro,1280.73
01-01-2023,Karnataka,Renewable,Solar Ground,0
01-01-2023,Karnataka,Renewable,Solar Ground Based,7572.2
01-01-2023,Karnataka,Renewable,Solar Hybrid,0
01-01-2023,Karnataka,Renewable,Solar Offgrid,30.31
01-01-2023,Karnataka,Renewable,Solar Rooftop,416.09
01-01-2023,Karnataka,Renewable,Wind,5269.65
01-01-2023,Kerala,Non-Renewable,Hydro,1864.15
01-01-2023,Kerala,Non-Renewable,Natural Gas,533.58
01-01-2023,Kerala,Non-Renewable,Nuclear,0
01-01-2023,Kerala,Non-Renewable,Thermal,159.96
01-01-2023,Kerala,Renewable,Bio Bagasse Cogen,0
01-01-2023,Kerala,Renewable,Bio Other Cogen,2.27
01-01-2023,Kerala,Renewable,Bio Waste,0
01-01-2023,Kerala,Renewable,Bio Waster Offgrid,0.23
01-01-2023,Kerala,Renewable,Small Hydro,266.52
01-01-2023,Kerala,Renewable,Solar Ground,0
01-01-2023,Kerala,Renewable,Solar Ground Based,286.48
01-01-2023,Kerala,Renewable,Solar Hybrid,0
01-01-2023,Kerala,Renewable,Solar Offgrid,20.82
01-01-2023,Kerala,Renewable,Solar Rooftop,399.84
01-01-2023,Kerala,Renewable,Wind,62.5
01-01-2023,Ladakh,Non-Renewable,Hydro,89
01-01-2023,Ladakh,Non-Renewable,Natural Gas,0
01-01-2023,Ladakh,Non-Renewable,Nuclear,0
01-01-2023,Ladakh,Non-Renewable,Thermal,0
01-01-2023,Ladakh,Renewable,Bio Bagasse Cogen,0
01-01-2023,Ladakh,Renewable,Bio Other Cogen,0
01-01-2023,Ladakh,Renewable,Bio Waste,0
01-01-2023,Ladakh,Renewable,Bio Waster Offgrid,0
01-01-2023,Ladakh,Renewable,Small Hydro,40.79
01-01-2023,Ladakh,Renewable,Solar Ground,0
01-01-2023,Ladakh,Renewable,Solar Ground Based,6
01-01-2023,Ladakh,Renewable,Solar Hybrid,0
01-01-2023,Ladakh,Renewable,Solar Offgrid,0
01-01-2023,Ladakh,Renewable,Solar Rooftop,1.8
01-01-2023,Ladakh,Renewable,Wind,0
01-01-2023,Lakshadweep,Non-Renewable,Hydro,0
01-01-2023,Lakshadweep,Non-Renewable,Natural Gas,0
01-01-2023,Lakshadweep,Non-Renewable,Nuclear,0
01-01-2023,Lakshadweep,Non-Renewable,Thermal,26.83
01-01-2023,Lakshwadeep,Renewable,Bio Bagasse Cogen,0
01-01-2023,Lakshwadeep,Renewable,Bio Other Cogen,0
01-01-2023,Lakshwadeep,Renewable,Bio Waste,0
01-01-2023,Lakshwadeep,Renewable,Bio Waster Offgrid,0
01-01-2023,Lakshwadeep,Renewable,Small Hydro,0
01-01-2023,Lakshwadeep,Renewable,Solar Ground,0
01-01-2023,Lakshwadeep,Renewable,Solar Ground Based,0.75
01-01-2023,Lakshwadeep,Renewable,Solar Hybrid,0
01-01-2023,Lakshwadeep,Renewable,Solar Offgrid,2.52
01-01-2023,Lakshwadeep,Renewable,Solar Rooftop,0
01-01-2023,Lakshwadeep,Renewable,Wind,0
01-01-2023,Madhya Pradesh,Non-Renewable,Hydro,2235
01-01-2023,Madhya Pradesh,Non-Renewable,Natural Gas,0
01-01-2023,Madhya Pradesh,Non-Renewable,Nuclear,0
01-01-2023,Madhya Pradesh,Non-Renewable,Thermal,21950
01-01-2023,Madhya Pradesh,Renewable,Bio Bagasse Cogen,92.5
01-01-2023,Madhya Pradesh,Renewable,Bio Other Cogen,14.85
01-01-2023,Madhya Pradesh,Renewable,Bio Waste,15.4
01-01-2023,Madhya Pradesh,Renewable,Bio Waster Offgrid,9
01-01-2023,Madhya Pradesh,Renewable,Small Hydro,123.71
01-01-2023,Madhya Pradesh,Renewable,Solar Ground,0
01-01-2023,Madhya Pradesh,Renewable,Solar Ground Based,2459.02
01-01-2023,Madhya Pradesh,Renewable,Solar Hybrid,0
01-01-2023,Madhya Pradesh,Renewable,Solar Offgrid,85.9
01-01-2023,Madhya Pradesh,Renewable,Solar Rooftop,229.86
01-01-2023,Madhya Pradesh,Renewable,Wind,2844.29
01-01-2023,Maharashtra,Non-Renewable,Hydro,3047
01-01-2023,Maharashtra,Non-Renewable,Natural Gas,3207.08
01-01-2023,Maharashtra,Non-Renewable,Nuclear,1400
01-01-2023,Maharashtra,Non-Renewable,Thermal,23856
01-01-2023,Maharashtra,Renewable,Bio Bagasse Cogen,2568
01-01-2023,Maharashtra,Renewable,Bio Other Cogen,16.4
01-01-2023,Maharashtra,Renewable,Bio Waste,12.59
01-01-2023,Maharashtra,Renewable,Bio Waster Offgrid,40.99
01-01-2023,Maharashtra,Renewable,Small Hydro,381.08
01-01-2023,Maharashtra,Renewable,Solar Ground,0
01-01-2023,Maharashtra,Renewable,Solar Ground Based,2091.1
01-01-2023,Maharashtra,Renewable,Solar Hybrid,0
01-01-2023,Maharashtra,Renewable,Solar Offgrid,189.5
01-01-2023,Maharashtra,Renewable,Solar Rooftop,1424.01
01-01-2023,Maharashtra,Renewable,Wind,5012.83
01-01-2023,Manipur,Non-Renewable,Hydro,105
01-01-2023,Manipur,Non-Renewable,Natural Gas,0
01-01-2023,Manipur,Non-Renewable,Nuclear,0
01-01-2023,Manipur,Non-Renewable,Thermal,36
01-01-2023,Manipur,Renewable,Bio Bagasse Cogen,0
01-01-2023,Manipur,Renewable,Bio Other Cogen,0
01-01-2023,Manipur,Renewable,Bio Waste,0
01-01-2023,Manipur,Renewable,Bio Waster Offgrid,0
01-01-2023,Manipur,Renewable,Small Hydro,5.45
01-01-2023,Manipur,Renewable,Solar Ground,0
01-01-2023,Manipur,Renewable,Solar Ground Based,0
01-01-2023,Manipur,Renewable,Solar Hybrid,0
01-01-2023,Manipur,Renewable,Solar Offgrid,5.92
01-01-2023,Manipur,Renewable,Solar Rooftop,6.36
01-01-2023,Manipur,Renewable,Wind,0
01-01-2023,Meghalaya,Non-Renewable,Hydro,322
01-01-2023,Meghalaya,Non-Renewable,Natural Gas,0
01-01-2023,Meghalaya,Non-Renewable,Nuclear,0
01-01-2023,Meghalaya,Non-Renewable,Thermal,0
01-01-2023,Meghalaya,Renewable,Bio Bagasse Cogen,0
01-01-2023,Meghalaya,Renewable,Bio Other Cogen,13.8
01-01-2023,Meghalaya,Renewable,Bio Waste,0
01-01-2023,Meghalaya,Renewable,Bio Waster Offgrid,0
01-01-2023,Meghalaya,Renewable,Small Hydro,32.53
01-01-2023,Meghalaya,Renewable,Solar Ground,0
01-01-2023,Meghalaya,Renewable,Solar Ground Based,0
01-01-2023,Meghalaya,Renewable,Solar Hybrid,0
01-01-2023,Meghalaya,Renewable,Solar Offgrid,3.94
01-01-2023,Meghalaya,Renewable,Solar Rooftop,0.21
01-01-2023,Meghalaya,Renewable,Wind,0
01-01-2023,Mizoram,Non-Renewable,Hydro,60
01-01-2023,Mizoram,Non-Renewable,Natural Gas,0
01-01-2023,Mizoram,Non-Renewable,Nuclear,0
01-01-2023,Mizoram,Non-Renewable,Thermal,0
01-01-2023,Mizoram,Renewable,Bio Bagasse Cogen,0
01-01-2023,Mizoram,Renewable,Bio Other Cogen,0
01-01-2023,Mizoram,Renewable,Bio Waste,0
01-01-2023,Mizoram,Renewable,Bio Waster Offgrid,0
01-01-2023,Mizoram,Renewable,Small Hydro,45.47
01-01-2023,Mizoram,Renewable,Solar Ground,0
01-01-2023,Mizoram,Renewable,Solar Ground Based,0.1
01-01-2023,Mizoram,Renewable,Solar Hybrid,0
01-01-2023,Mizoram,Renewable,Solar Offgrid,6.35
01-01-2023,Mizoram,Renewable,Solar Rooftop,1.56
01-01-2023,Mizoram,Renewable,Wind,0
01-01-2023,Nagaland,Non-Renewable,Hydro,75
01-01-2023,Nagaland,Non-Renewable,Natural Gas,0
01-01-2023,Nagaland,Non-Renewable,Nuclear,0
01-01-2023,Nagaland,Non-Renewable,Thermal,0
01-01-2023,Nagaland,Renewable,Bio Bagasse Cogen,0
01-01-2023,Nagaland,Renewable,Bio Other Cogen,0
01-01-2023,Nagaland,Renewable,Bio Waste,0
01-01-2023,Nagaland,Renewable,Bio Waster Offgrid,0
01-01-2023,Nagaland,Renewable,Small Hydro,31.67
01-01-2023,Nagaland,Renewable,Solar Ground,0
01-01-2023,Nagaland,Renewable,Solar Ground Based,0
01-01-2023,Nagaland,Renewable,Solar Hybrid,0
01-01-2023,Nagaland,Renewable,Solar Offgrid,2.04
01-01-2023,Nagaland,Renewable,Solar Rooftop,1
01-01-2023,Nagaland,Renewable,Wind,0
01-01-2023,Odisha,Non-Renewable,Hydro,2154.55
01-01-2023,Odisha,Non-Renewable,Natural Gas,0
01-01-2023,Odisha,Non-Renewable,Nuclear,0
01-01-2023,Odisha,Non-Renewable,Thermal,9540
01-01-2023,Odisha,Renewable,Bio Bagasse Cogen,50.4
01-01-2023,Odisha,Renewable,Bio Other Cogen,8.82
01-01-2023,Odisha,Renewable,Bio Waste,0
01-01-2023,Odisha,Renewable,Bio Waster Offgrid,0
01-01-2023,Odisha,Renewable,Small Hydro,115.63
01-01-2023,Odisha,Renewable,Solar Ground,0
01-01-2023,Odisha,Renewable,Solar Ground Based,403.56
01-01-2023,Odisha,Renewable,Solar Hybrid,0
01-01-2023,Odisha,Renewable,Solar Offgrid,27.6
01-01-2023,Odisha,Renewable,Solar Rooftop,21.66
01-01-2023,Odisha,Renewable,Wind,0
01-01-2023,Others,Renewable,Bio Bagasse Cogen,0
01-01-2023,Others,Renewable,Bio Other Cogen,0
01-01-2023,Others,Renewable,Bio Waste,0
01-01-2023,Others,Renewable,Bio Waster Offgrid,0
01-01-2023,Others,Renewable,Small Hydro,0
01-01-2023,Others,Renewable,Solar Ground,0
01-01-2023,Others,Renewable,Solar Ground Based,0
01-01-2023,Others,Renewable,Solar Hybrid,0
01-01-2023,Others,Renewable,Solar Offgrid,45.01
01-01-2023,Others,Renewable,Solar Rooftop,0
01-01-2023,Others,Renewable,Wind,4.3
01-01-2023,Pondicherry,Non-Renewable,Hydro,0
01-01-2023,Pondicherry,Non-Renewable,Natural Gas,32.5
01-01-2023,Pondicherry,Non-Renewable,Nuclear,0
01-01-2023,Pondicherry,Non-Renewable,Thermal,0
01-01-2023,Pondicherry,Renewable,Bio Bagasse Cogen,0
01-01-2023,Pondicherry,Renewable,Bio Other Cogen,0
01-01-2023,Pondicherry,Renewable,Bio Waste,0
01-01-2023,Pondicherry,Renewable,Bio Waster Offgrid,0
01-01-2023,Pondicherry,Renewable,Small Hydro,0
01-01-2023,Pondicherry,Renewable,Solar Ground,0
01-01-2023,Pondicherry,Renewable,Solar Ground Based,0.8
01-01-2023,Pondicherry,Renewable,Solar Hybrid,0
01-01-2023,Pondicherry,Renewable,Solar Offgrid,0.18
01-01-2023,Pondicherry,Renewable,Solar Rooftop,34.55
01-01-2023,Pondicherry,Renewable,Wind,0
01-01-2023,Punjab,Non-Renewable,Hydro,1096.3
01-01-2023,Punjab,Non-Renewable,Natural Gas,0
01-01-2023,Punjab,Non-Renewable,Nuclear,0
01-01-2023,Punjab,Non-Renewable,Thermal,5680
01-01-2023,Punjab,Renewable,Bio Bagasse Cogen,299.5
01-01-2023,Punjab,Renewable,Bio Other Cogen,173.95
01-01-2023,Punjab,Renewable,Bio Waste,10.75
01-01-2023,Punjab,Renewable,Bio Waster Offgrid,15.37
01-01-2023,Punjab,Renewable,Small Hydro,176.1
01-01-2023,Punjab,Renewable,Solar Ground,0
01-01-2023,Punjab,Renewable,Solar Ground Based,831.75
01-01-2023,Punjab,Renewable,Solar Hybrid,0
01-01-2023,Punjab,Renewable,Solar Offgrid,78.66
01-01-2023,Punjab,Renewable,Solar Rooftop,244.41
