YYYY-MM,State,Type,Source,Capacity_MW
2021-03,Assam,Non-Renewable,Thermal,750
2021-03,Assam,Renewable,Bio Other Cogen,2
2021-03,Assam,Renewable,Small Hydro,34.11
2021-03,Assam,Renewable,Solar Ground,10.67
2021-03,Assam,Renewable,Solar Rooftop,32.32
2021-03,Bihar,Non-Renewable,Thermal,7050
2021-03,Bihar,Renewable,Bio Bagasse Cogen,112.5
2021-03,Bihar,Renewable,Bio Other Cogen,12.2
2021-03,Bihar,Renewable,Small Hydro,70.7
2021-03,Bihar,Renewable,Solar Ground,138.93
2021-03,Bihar,Renewable,Solar Rooftop,20.58
2021-03,Chandigarh,Renewable,Solar Ground,6.34
2021-03,Chandigarh,Renewable,Solar Rooftop,38.82
2021-03,Chhatisgarh,Non-Renewable,Hydro,120
2021-03,Chhatisgarh,Non-Renewable,Thermal,23688
2021-03,Chhatisgarh,Renewable,Bio Bagasse Cogen,242.4
2021-03,Chhatisgarh,Renewable,Bio Other Cogen,2.5
2021-03,Chhatisgarh,Renewable,Small Hydro,76
2021-03,Chhatisgarh,Renewable,Solar Ground,222.64
2021-03,Chhatisgarh,Renewable,Solar Rooftop,29.84
2021-03,Dadar & Nagar Haveli,Renewable,Solar Ground,2.49
2021-03,Dadar & Nagar Haveli,Renewable,Solar Rooftop,2.97
2021-03,Daman & Diu,Renewable,Solar Ground,10.15
2021-03,Daman & Diu,Renewable,Solar Rooftop,30.4
2021-03,Delhi,Non-Renewable,Natural Gas,2208.4
2021-03,Delhi,Renewable,Bio Waste,52
2021-03,Delhi,Renewable,Solar Ground,8.96
2021-03,Delhi,Renewable,Solar Rooftop,184.01
2021-03,Goa,Non-Renewable,Natural Gas,48
2021-03,Goa,Renewable,Bio Waste,0.34
2021-03,Goa,Renewable,Small Hydro,0.05
2021-03,Goa,Renewable,Solar Ground,0.95
2021-03,Goa,Renewable,Solar Rooftop,6.49
2021-03,Gujarat,Non-Renewable,Hydro,1990
2021-03,Gujarat,Non-Renewable,Natural Gas,7551.41
2021-03,Gujarat,Non-Renewable,Nuclear,440
2021-03,Gujarat,Non-Renewable,Thermal,16092
2021-03,Gujarat,Renewable,Bio Bagasse Cogen,65.3
2021-03,Gujarat,Renewable,Bio Other Cogen,12
2021-03,Gujarat,Renewable,Small Hydro,82.69
2021-03,Gujarat,Renewable,Solar Ground,3425.17
2021-03,Gujarat,Renewable,Solar Rooftop,1005.65
2021-03,Gujarat,Renewable,Wind,8561.82
2021-03,Haryana,Non-Renewable,Natural Gas,431.59
2021-03,Haryana,Non-Renewable,Thermal,5330
2021-03,Haryana,Renewable,Bio Bagasse Cogen,121.4
2021-03,Haryana,Renewable,Bio Other Cogen,89.26
2021-03,Haryana,Renewable,Bio Waste,1.2
2021-03,Haryana,Renewable,Small Hydro,73.5
2021-03,Haryana,Renewable,Solar Ground,130.8
2021-03,Haryana,Renewable,Solar Rooftop,277.03
2021-03,Himachal Pradesh,Non-Renewable,Hydro,9920.02
2021-03,Himachal Pradesh,Renewable,Bio Other Cogen,9.2
2021-03,Himachal Pradesh,Renewable,Small Hydro,936.11
2021-03,Himachal Pradesh,Renewable,Solar Ground,24
2021-03,Himachal Pradesh,Renewable,Solar Rooftop,18.73
2021-03,Jammu & Kashmir,Non-Renewable,Hydro,3360
2021-03,Jammu & Kashmir,Non-Renewable,Natural Gas,175
2021-03,Jammu & Kashmir,Renewable,Small Hydro,185.98
2021-03,Jammu & Kashmir,Renewable,Solar Ground,8.49
2021-03,Jammu & Kashmir,Renewable,Solar Rooftop,12.24
2021-03,Jharkhand,Non-Renewable,Hydro,210
2021-03,Jharkhand,Non-Renewable,Thermal,4460
2021-03,Jharkhand,Renewable,Bio Other Cogen,4.3
2021-03,Jharkhand,Renewable,Small Hydro,4.05
2021-03,Jharkhand,Renewable,Solar Ground,19.05
2021-03,Jharkhand,Renewable,Solar Rooftop,33.01
2021-03,Karnataka,Non-Renewable,Hydro,3644.2
2021-03,Karnataka,Non-Renewable,Nuclear,880
2021-03,Karnataka,Non-Renewable,Thermal,9505.2
2021-03,Karnataka,Renewable,Bio Bagasse Cogen,1867.1
2021-03,Karnataka,Renewable,Bio Other Cogen,20.2
2021-03,Karnataka,Renewable,Bio Waste,1
2021-03,Karnataka,Renewable,Small Hydro,1280.73
2021-03,Karnataka,Renewable,Solar Ground,7091.75
2021-03,Karnataka,Renewable,Solar Rooftop,263.42
2021-03,Karnataka,Renewable,Wind,4938.6
2021-03,Kerala,Non-Renewable,Hydro,1856.5
2021-03,Kerala,Non-Renewable,Natural Gas,533.58
2021-03,Kerala,Non-Renewable,Thermal,159.96
2021-03,Kerala,Renewable,Bio Other Cogen,2.27
2021-03,Kerala,Renewable,Small Hydro,230.02
2021-03,Kerala,Renewable,Solar Ground,150
2021-03,Kerala,Renewable,Solar Rooftop,107
2021-03,Kerala,Renewable,Wind,62.5
2021-03,Ladakh,Non-Renewable,Hydro,89
2021-03,Lakshwadeep,Renewable,Solar Ground,0.75
2021-03,Madhya Pradesh,Non-Renewable,Hydro,2235
2021-03,Madhya Pradesh,Non-Renewable,Thermal,21950
2021-03,Madhya Pradesh,Renewable,Bio Bagasse Cogen,92.5
2021-03,Madhya Pradesh,Renewable,Bio Other Cogen,14.85
2021-03,Madhya Pradesh,Renewable,Bio Waste,15.4
2021-03,Madhya Pradesh,Renewable,Small Hydro,99.71
2021-03,Madhya Pradesh,Renewable,Solar Ground,2386.31
2021-03,Madhya Pradesh,Renewable,Solar Rooftop,76.91
2021-03,Madhya Pradesh,Renewable,Wind,2519.89
2021-03,Maharashtra,Non-Renewable,Hydro,3047
2021-03,Maharashtra,Non-Renewable,Natural Gas,3207.08
2021-03,Maharashtra,Non-Renewable,Nuclear,1400
2021-03,Maharashtra,Non-Renewable,Thermal,24966
2021-03,Maharashtra,Renewable,Bio Bagasse Cogen,2568
2021-03,Maharashtra,Renewable,Bio Other Cogen,16.4
2021-03,Maharashtra,Renewable,Bio Waste,12.59
2021-03,Maharashtra,Renewable,Small Hydro,379.58
2021-03,Maharashtra,Renewable,Solar Ground,1642.24
2021-03,Maharashtra,Renewable,Solar Rooftop,647.73
2021-03,Maharashtra,Renewable,Wind,5000.33
2021-03,Manipur,Non-Renewable,Hydro,105
2021-03,Manipur,Non-Renewable,Thermal,36
2021-03,Manipur,Renewable,Small Hydro,5.45
2021-03,Manipur,Renewable,Solar Rooftop,6.36
2021-03,Meghalaya,Non-Renewable,Hydro,322
2021-03,Meghalaya,Renewable,Bio Other Cogen,13.8
2021-03,Meghalaya,Renewable,Small Hydro,32.53
2021-03,Meghalaya,Renewable,Solar Rooftop,0.12
2021-03,Mizoram,Non-Renewable,Hydro,60
2021-03,Mizoram,Renewable,Small Hydro,36.47
2021-03,Mizoram,Renewable,Solar Ground,0.1
2021-03,Mizoram,Renewable,Solar Rooftop,1.43
2021-03,Nagaland,Non-Renewable,Hydro,75
2021-03,Nagaland,Renewable,Small Hydro,30.67
2021-03,Nagaland,Renewable,Solar Rooftop,1
2021-03,Odisha,Non-Renewable,Hydro,2142.25
2021-03,Odisha,Non-Renewable,Thermal,9800
2021-03,Odisha,Renewable,Bio Bagasse Cogen,50.4
2021-03,Odisha,Renewable,Bio Other Cogen,8.82
2021-03,Odisha,Renewable,Small Hydro,88.63
2021-03,Odisha,Renewable,Solar Ground,383.56
2021-03,Odisha,Renewable,Solar Rooftop,18.16
2021-03,Others,Renewable,Wind,4.3
2021-03,Pondicherry,Non-Renewable,Natural Gas,32.5
2021-03,Pondicherry,Renewable,Solar Ground,0.03
2021-03,Pondicherry,Renewable,Solar Rooftop,9.3
2021-03,Punjab,Non-Renewable,Hydro,1096.3
2021-03,Punjab,Non-Renewable,Thermal,5680
2021-03,Punjab,Renewable,Bio Bagasse Cogen,299.5
2021-03,Punjab,Renewable,Bio Other Cogen,173.95
2021-03,Punjab,Renewable,Bio Waste,10.75
2021-03,Punjab,Renewable,Small Hydro,173.55
2021-03,Punjab,Renewable,Solar Ground,828.58
2021-03,Punjab,Renewable,Solar Rooftop,130.92
2021-03,Rajasthan,Non-Renewable,Hydro,411
2021-03,Rajasthan,Non-Renewable,Natural Gas,1023.13
2021-03,Rajasthan,Non-Renewable,Nuclear,1180
2021-03,Rajasthan,Non-Renewable,Thermal,9820
2021-03,Rajasthan,Renewable,Bio Bagasse Cogen,119.25
2021-03,Rajasthan,Renewable,Bio Other Cogen,2
2021-03,Rajasthan,Renewable,Small Hydro,23.85
2021-03,Rajasthan,Renewable,Solar Ground,5313.58
2021-03,Rajasthan,Renewable,Solar Rooftop,419
2021-03,Rajasthan,Renewable,Wind,4326.82
2021-03,Sikkim,Non-Renewable,Hydro,2169
2021-03,Sikkim,Renewable,Small Hydro,52.11
2021-03,Sikkim,Renewable,Solar Rooftop,0.07
2021-03,Tamil Nadu,Non-Renewable,Hydro,2178.2
2021-03,Tamil Nadu,Non-Renewable,Natural Gas,1017.18
2021-03,Tamil Nadu,Non-Renewable,Nuclear,2440
2021-03,Tamil Nadu,Non-Renewable,Thermal,13371.701
2021-03,Tamil Nadu,Renewable,Bio Bagasse Cogen,969.1
2021-03,Tamil Nadu,Renewable,Bio Other Cogen,43.55
2021-03,Tamil Nadu,Renewable,Bio Waste,6.4
2021-03,Tamil Nadu,Renewable,Small Hydro,123.05
2021-03,Tamil Nadu,Renewable,Solar Ground,4150.15
2021-03,Tamil Nadu,Renewable,Solar Rooftop,325.06
2021-03,Tamil Nadu,Renewable,Wind,9608.04
2021-03,Telangana,Non-Renewable,Hydro,2405.6
2021-03,Telangana,Non-Renewable,Thermal,7572.5
2021-03,Telangana,Renewable,Bio Bagasse Cogen,158.1
2021-03,Telangana,Renewable,Bio Other Cogen,2
2021-03,Telangana,Renewable,Bio Waste,45.8
2021-03,Telangana,Renewable,Small Hydro,90.87
2021-03,Telangana,Renewable,Solar Ground,3784.27
2021-03,Telangana,Renewable,Solar Rooftop,168.85
2021-03,Telangana,Renewable,Wind,128.1
2021-03,Tripura,Non-Renewable,Natural Gas,1132.1
2021-03,Tripura,Renewable,Small Hydro,16.01
2021-03,Tripura,Renewable,Solar Ground,5
2021-03,Tripura,Renewable,Solar Rooftop,4.41
2021-03,Uttar Pradesh,Non-Renewable,Hydro,501.6
2021-03,Uttar Pradesh,Non-Renewable,Natural Gas,1493.14
2021-03,Uttar Pradesh,Non-Renewable,Nuclear,440
2021-03,Uttar Pradesh,Non-Renewable,Thermal,23729
2021-03,Uttar Pradesh,Renewable,Bio Bagasse Cogen,1957.5
2021-03,Uttar Pradesh,Renewable,Bio Other Cogen,159.76
2021-03,Uttar Pradesh,Renewable,Small Hydro,49.1
2021-03,Uttar Pradesh,Renewable,Solar Ground,1455.25
2021-03,Uttar Pradesh,Renewable,Solar Rooftop,257.25
2021-03,Uttarakhand,Non-Renewable,Hydro,3855.35
2021-03,Uttarakhand,Non-Renewable,Natural Gas,450
2021-03,Uttarakhand,Renewable,Bio Bagasse Cogen,72.72
2021-03,Uttarakhand,Renewable,Bio Other Cogen,57.5
2021-03,Uttarakhand,Renewable,Small Hydro,214.32
2021-03,Uttarakhand,Renewable,Solar Ground,254.78
2021-03,Uttarakhand,Renewable,Solar Rooftop,113.63
2021-03,West Bengal,Non-Renewable,Hydro,1341.2
2021-03,West Bengal,Non-Renewable,Natural Gas,80
2021-03,West Bengal,Non-Renewable,Thermal,14165
2021-03,West Bengal,Renewable,Bio Bagasse Cogen,300
2021-03,West Bengal,Renewable,Bio Other Cogen,19.92
2021-03,West Bengal,Renewable,Small Hydro,98.5
2021-03,West Bengal,Renewable,Solar Ground,100
2021-03,West Bengal,Renewable,Solar Rooftop,49.84
2022-03,Andaman & Nicobar,Non-Renewable,Thermal,40.048
2022-03,Andaman & Nicobar,Renewable,Small Hydro,5.25
2022-03,Andaman & Nicobar,Renewable,Solar Ground,24.63
2022-03,Andaman & Nicobar,Renewable,Solar Offgrid,0.27
2022-03,Andaman & Nicobar,Renewable,Solar Rooftop,4.59
2022-03,Andhra Pradesh,Non-Renewable,Hydro,1610
2022-03,Andhra Pradesh,Non-Renewable,Natural Gas,4898.544
2022-03,Andhra Pradesh,Non-Renewable,Thermal,11626.8
2022-03,Andhra Pradesh,Renewable,Bio Bagasse Cogen,378.1
2022-03,Andhra Pradesh,Renewable,Bio Other Cogen,105.57
2022-03,Andhra Pradesh,Renewable,Bio Waste,53.16
2022-03,Andhra Pradesh,Renewable,Bio Waster Offgrid,29.21
2022-03,Andhra Pradesh,Renewable,Small Hydro,162.11
2022-03,Andhra Pradesh,Renewable,Solar Ground,4149.29
2022-03,Andhra Pradesh,Renewable,Solar Offgrid,88.34
2022-03,Andhra Pradesh,Renewable,Solar Rooftop,149.13
2022-03,Andhra Pradesh,Renewable,Wind,4096.65
2022-03,Arunachal Pradesh,Non-Renewable,Hydro,1115
2022-03,Arunachal Pradesh,Renewable,Small Hydro,131.105
2022-03,Arunachal Pradesh,Renewable,Solar Ground,1.27
2022-03,Arunachal Pradesh,Renewable,Solar Offgrid,5.62
2022-03,Arunachal Pradesh,Renewable,Solar Rooftop,4.34
2022-03,Assam,Non-Renewable,Hydro,350
2022-03,Assam,Non-Renewable,Natural Gas,620.355
2022-03,Assam,Non-Renewable,Thermal,750
2022-03,Assam,Renewable,Bio Other Cogen,2
2022-03,Assam,Renewable,Small Hydro,34.11
2022-03,Assam,Renewable,Solar Ground,75.03
2022-03,Assam,Renewable,Solar Offgrid,9.43
2022-03,Assam,Renewable,Solar Rooftop,33.48
2022-03,Bihar,Non-Renewable,Thermal,8400
2022-03,Bihar,Renewable,Bio Bagasse Cogen,112.5
2022-03,Bihar,Renewable,Bio Other Cogen,12.2
2022-03,Bihar,Renewable,Bio Waster Offgrid,1.32
2022-03,Bihar,Renewable,Small Hydro,70.7
2022-03,Bihar,Renewable,Solar Ground,138.93
2022-03,Bihar,Renewable,Solar Offgrid,21.15
2022-03,Bihar,Renewable,Solar Rooftop,30.55
2022-03,Chandigarh,Renewable,Solar Ground,6.34
2022-03,Chandigarh,Renewable,Solar Offgrid,0.81
2022-03,Chandigarh,Renewable,Solar Rooftop,48.02
2022-03,Chhatisgarh,Non-Renewable,Hydro,120
2022-03,Chhatisgarh,Non-Renewable,Thermal,23688
2022-03,Chhatisgarh,Renewable,Bio Bagasse Cogen,272.09
2022-03,Chhatisgarh,Renewable,Bio Other Cogen,2.5
2022-03,Chhatisgarh,Renewable,Bio Waster Offgrid,0.41
2022-03,Chhatisgarh,Renewable,Small Hydro,76
2022-03,Chhatisgarh,Renewable,Solar Ground,288.63
2022-03,Chhatisgarh,Renewable,Solar Offgrid,192.75
2022-03,Chhatisgarh,Renewable,Solar Rooftop,36.7
2022-03,Dadar & Nagar Haveli,Renewable,Solar Ground,2.49
2022-03,Dadar & Nagar Haveli,Renewable,Solar Rooftop,2.97
2022-03,Daman & Diu,Renewable,Solar Ground,10.15
2022-03,Daman & Diu,Renewable,Solar Rooftop,30.57
2022-03,Delhi,Non-Renewable,Natural Gas,2208.4
2022-03,Delhi,Renewable,Bio Waste,59
2022-03,Delhi,Renewable,Solar Ground,8.96
2022-03,Delhi,Renewable,Solar Offgrid,1.46
2022-03,Delhi,Renewable,Solar Rooftop,200.7
2022-03,Goa,Non-Renewable,Natural Gas,48
2022-03,Goa,Renewable,Bio Waste,0.34
2022-03,Goa,Renewable,Small Hydro,0.05
2022-03,Goa,Renewable,Solar Ground,0.95
2022-03,Goa,Renewable,Solar Offgrid,0.12
2022-03,Goa,Renewable,Solar Rooftop,18.88
2022-03,Gujarat,Non-Renewable,Hydro,1990
2022-03,Gujarat,Non-Renewable,Natural Gas,7551.41
2022-03,Gujarat,Non-Renewable,Nuclear,440
2022-03,Gujarat,Non-Renewable,Thermal,16092
2022-03,Gujarat,Renewable,Bio Bagasse Cogen,65.3
2022-03,Gujarat,Renewable,Bio Other Cogen,12
2022-03,Gujarat,Renewable,Bio Waste,7.5
2022-03,Gujarat,Renewable,Bio Waster Offgrid,24.46
2022-03,Gujarat,Renewable,Small Hydro,89.39
2022-03,Gujarat,Renewable,Solar Ground,5333.67
2022-03,Gujarat,Renewable,Solar Offgrid,41.03
2022-03,Gujarat,Renewable,Solar Rooftop,1805.33
2022-03,Gujarat,Renewable,Wind,9209.22
2022-03,Haryana,Non-Renewable,Natural Gas,431.59
2022-03,Haryana,Non-Renewable,Thermal,5330
2022-03,Haryana,Renewable,Bio Bagasse Cogen,151.4
2022-03,Haryana,Renewable,Bio Other Cogen,89.26
2022-03,Haryana,Renewable,Bio Waste,11.2
2022-03,Haryana,Renewable,Bio Waster Offgrid,6.14
2022-03,Haryana,Renewable,Small Hydro,73.5
2022-03,Haryana,Renewable,Solar Ground,265.8
2022-03,Haryana,Renewable,Solar Offgrid,247.43
2022-03,Haryana,Renewable,Solar Rooftop,397.4
2022-03,Himachal Pradesh,Non-Renewable,Hydro,10245.02
2022-03,Himachal Pradesh,Renewable,Bio Other Cogen,9.2
2022-03,Himachal Pradesh,Renewable,Bio Waster Offgrid,1
2022-03,Himachal Pradesh,Renewable,Small Hydro,954.11
2022-03,Himachal Pradesh,Renewable,Solar Ground,33.15
2022-03,Himachal Pradesh,Renewable,Solar Offgrid,23.7
2022-03,Himachal Pradesh,Renewable,Solar Rooftop,19.31
2022-03,Jammu & Kashmir,Non-Renewable,Hydro,3360
2022-03,Jammu & Kashmir,Non-Renewable,Natural Gas,175
2022-03,Jammu & Kashmir,Renewable,Small Hydro,144.68
2022-03,Jammu & Kashmir,Renewable,Solar Ground,2.49
2022-03,Jammu & Kashmir,Renewable,Solar Offgrid,22.44
2022-03,Jammu & Kashmir,Renewable,Solar Rooftop,22
2022-03,Jharkhand,Non-Renewable,Hydro,210
2022-03,Jharkhand,Non-Renewable,Thermal,4250
2022-03,Jharkhand,Renewable,Bio Other Cogen,4.3
2022-03,Jharkhand,Renewable,Small Hydro,4.05
2022-03,Jharkhand,Renewable,Solar Ground,19.05
2022-03,Jharkhand,Renewable,Solar Offgrid,34.53
2022-03,Jharkhand,Renewable,Solar Rooftop,35.21
2022-03,Karnataka,Non-Renewable,Hydro,3689.2
2022-03,Karnataka,Non-Renewable,Nuclear,880
2022-03,Karnataka,Non-Renewable,Thermal,9505.2
2022-03,Karnataka,Renewable,Bio Bagasse Cogen,1867.1
2022-03,Karnataka,Renewable,Bio Other Cogen,20.2
2022-03,Karnataka,Renewable,Bio Waste,1
2022-03,Karnataka,Renewable,Bio Waster Offgrid,13.85
2022-03,Karnataka,Renewable,Small Hydro,1280.73
2022-03,Karnataka,Renewable,Solar Ground,7213.26
2022-03,Karnataka,Renewable,Solar Offgrid,30.31
2022-03,Karnataka,Renewable,Solar Rooftop,347.24
2022-03,Karnataka,Renewable,Wind,5130.9
2022-03,Kerala,Non-Renewable,Hydro,1856.5
2022-03,Kerala,Non-Renewable,Natural Gas,533.58
2022-03,Kerala,Non-Renewable,Thermal,159.96
2022-03,Kerala,Renewable,Bio Other Cogen,2.27
2022-03,Kerala,Renewable,Bio Waster Offgrid,0.23
2022-03,Kerala,Renewable,Small Hydro,242.52
2022-03,Kerala,Renewable,Solar Ground,167.9
2022-03,Kerala,Renewable,Solar Offgrid,20.59
2022-03,Kerala,Renewable,Solar Rooftop,174.69
2022-03,Kerala,Renewable,Wind,62.5
2022-03,Ladakh,Non-Renewable,Hydro,89
2022-03,Ladakh,Renewable,Small Hydro,39.64
2022-03,Ladakh,Renewable,Solar Ground,6
2022-03,Ladakh,Renewable,Solar Rooftop,1.8
2022-03,Lakshwadeep,Renewable,Solar Ground,0.75
2022-03,Lakshwadeep,Renewable,Solar Offgrid,2.52
2022-03,Madhya Pradesh,Non-Renewable,Hydro,2235
2022-03,Madhya Pradesh,Non-Renewable,Thermal,21950
2022-03,Madhya Pradesh,Renewable,Bio Bagasse Cogen,92.5
2022-03,Madhya Pradesh,Renewable,Bio Other Cogen,14.85
2022-03,Madhya Pradesh,Renewable,Bio Waste,15.4
2022-03,Madhya Pradesh,Renewable,Bio Waster Offgrid,8.58
2022-03,Madhya Pradesh,Renewable,Small Hydro,99.71
2022-03,Madhya Pradesh,Renewable,Solar Ground,2459.02
2022-03,Madhya Pradesh,Renewable,Solar Offgrid,81.64
2022-03,Madhya Pradesh,Renewable,Solar Rooftop,177.29
2022-03,Madhya Pradesh,Renewable,Wind,2519.89
2022-03,Maharashtra,Non-Renewable,Hydro,3047
2022-03,Maharashtra,Non-Renewable,Natural Gas,3207.08
2022-03,Maharashtra,Non-Renewable,Nuclear,1400
2022-03,Maharashtra,Non-Renewable,Thermal,23856
2022-03,Maharashtra,Renewable,Bio Bagasse Cogen,2568
2022-03,Maharashtra,Renewable,Bio Other Cogen,16.4
2022-03,Maharashtra,Renewable,Bio Waste,12.59
2022-03,Maharashtra,Renewable,Bio Waster Offgrid,35.16
2022-03,Maharashtra,Renewable,Small Hydro,381.08
2022-03,Maharashtra,Renewable,Solar Ground,1646.24
2022-03,Maharashtra,Renewable,Solar Offgrid,42.73
2022-03,Maharashtra,Renewable,Solar Rooftop,942.05
2022-03,Maharashtra,Renewable,Wind,5012.83
2022-03,Manipur,Non-Renewable,Hydro,105
2022-03,Manipur,Non-Renewable,Thermal,36
2022-03,Manipur,Renewable,Small Hydro,5.45
2022-03,Manipur,Renewable,Solar Offgrid,5.89
2022-03,Manipur,Renewable,Solar Rooftop,6.36
2022-03,Meghalaya,Non-Renewable,Hydro,322
2022-03,Meghalaya,Renewable,Bio Other Cogen,13.8
2022-03,Meghalaya,Renewable,Small Hydro,32.53
2022-03,Meghalaya,Renewable,Solar Offgrid,3.94
2022-03,Meghalaya,Renewable,Solar Rooftop,0.21
2022-03,Mizoram,Non-Renewable,Hydro,60
2022-03,Mizoram,Renewable,Small Hydro,36.47
2022-03,Mizoram,Renewable,Solar Ground,0.1
2022-03,Mizoram,Renewable,Solar Offgrid,6.35
2022-03,Mizoram,Renewable,Solar Rooftop,1.45
2022-03,Nagaland,Non-Renewable,Hydro,75
2022-03,Nagaland,Renewable,Small Hydro,30.67
2022-03,Nagaland,Renewable,Solar Offgrid,2.04
2022-03,Nagaland,Renewable,Solar Rooftop,1
2022-03,Odisha,Non-Renewable,Hydro,2154.55
2022-03,Odisha,Non-Renewable,Thermal,9540
2022-03,Odisha,Renewable,Bio Bagasse Cogen,50.4
2022-03,Odisha,Renewable,Bio Other Cogen,8.82
2022-03,Odisha,Renewable,Small Hydro,106.63
2022-03,Odisha,Renewable,Solar Ground,403.56
2022-03,Odisha,Renewable,Solar Offgrid,26.02
2022-03,Odisha,Renewable,Solar Rooftop,21.66
2022-03,Others,Renewable,Solar Offgrid,45.01
2022-03,Others,Renewable,Wind,4.3
2022-03,Pondicherry,Non-Renewable,Natural Gas,32.5
2022-03,Pondicherry,Renewable,Solar Ground,0.8
2022-03,Pondicherry,Renewable,Solar Offgrid,0.18
2022-03,Pondicherry,Renewable,Solar Rooftop,12.71
2022-03,Punjab,Non-Renewable,Hydro,1096.3
2022-03,Punjab,Non-Renewable,Thermal,5680
2022-03,Punjab,Renewable,Bio Bagasse Cogen,299.5
2022-03,Punjab,Renewable,Bio Other Cogen,173.95
2022-03,Punjab,Renewable,Bio Waste,10.75
2022-03,Punjab,Renewable,Bio Waster Offgrid,7.45
2022-03,Punjab,Renewable,Small Hydro,176.1
2022-03,Punjab,Renewable,Solar Ground,828.58
2022-03,Punjab,Renewable,Solar Offgrid,48.98
2022-03,Punjab,Renewable,Solar Rooftop,222.51
2022-03,Rajasthan,Non-Renewable,Hydro,411
2022-03,Rajasthan,Non-Renewable,Natural Gas,1023.13
2022-03,Rajasthan,Non-Renewable,Nuclear,1180
2022-03,Rajasthan,Non-Renewable,Thermal,10480
2022-03,Rajasthan,Renewable,Bio Bagasse Cogen,119.25
2022-03,Rajasthan,Renewable,Bio Other Cogen,2
2022-03,Rajasthan,Renewable,Bio Waster Offgrid,3.83
2022-03,Rajasthan,Renewable,Small Hydro,23.85
2022-03,Rajasthan,Renewable,Solar Ground,11493.75
2022-03,Rajasthan,Renewable,Solar Offgrid,322.68
2022-03,Rajasthan,Renewable,Solar Rooftop,748.44
2022-03,Rajasthan,Renewable,Wind,4326.82
2022-03,Sikkim,Non-Renewable,Hydro,2282
2022-03,Sikkim,Renewable,Small Hydro,52.11
2022-03,Sikkim,Renewable,Solar Offgrid,1.92
2022-03,Sikkim,Renewable,Solar Rooftop,2.76
2022-03,Tamil Nadu,Non-Renewable,Hydro,2178.2
2022-03,Tamil Nadu,Non-Renewable,Natural Gas,1017.18
2022-03,Tamil Nadu,Non-Renewable,Nuclear,2440
2022-03,Tamil Nadu,Non-Renewable,Thermal,13896.701
2022-03,Tamil Nadu,Renewable,Bio Bagasse Cogen,969.1
2022-03,Tamil Nadu,Renewable,Bio Other Cogen,43.55
2022-03,Tamil Nadu,Renewable,Bio Waste,6.4
2022-03,Tamil Nadu,Renewable,Bio Waster Offgrid,23.65
2022-03,Tamil Nadu,Renewable,Small Hydro,123.05
2022-03,Tamil Nadu,Renewable,Solar Ground,4679.53
2022-03,Tamil Nadu,Renewable,Solar Offgrid,54.04
2022-03,Tamil Nadu,Renewable,Solar Rooftop,333.61
2022-03,Tamil Nadu,Renewable,Wind,9866.37
2022-03,Telangana,Non-Renewable,Hydro,2405.6
2022-03,Telangana,Non-Renewable,Thermal,7842.5
2022-03,Telangana,Renewable,Bio Bagasse Cogen,158.1
2022-03,Telangana,Renewable,Bio Other Cogen,2
2022-03,Telangana,Renewable,Bio Waste,45.8
2022-03,Telangana,Renewable,Bio Waster Offgrid,13.84
2022-03,Telangana,Renewable,Small Hydro,90.87
2022-03,Telangana,Renewable,Solar Ground,4277.97
2022-03,Telangana,Renewable,Solar Offgrid,8.71
2022-03,Telangana,Renewable,Solar Rooftop,233.8
2022-03,Telangana,Renewable,Wind,128.1
2022-03,Tripura,Non-Renewable,Natural Gas,1099.6
2022-03,Tripura,Renewable,Small Hydro,16.01
2022-03,Tripura,Renewable,Solar Ground,5
2022-03,Tripura,Renewable,Solar Offgrid,5.48
2022-03,Tripura,Renewable,Solar Rooftop,4.41
2022-03,Uttar Pradesh,Non-Renewable,Hydro,501.6
2022-03,Uttar Pradesh,Non-Renewable,Natural Gas,1493.14
2022-03,Uttar Pradesh,Non-Renewable,Nuclear,440
2022-03,Uttar Pradesh,Non-Renewable,Thermal,24389
2022-03,Uttar Pradesh,Renewable,Bio Bagasse Cogen,1957.5
2022-03,Uttar Pradesh,Renewable,Bio Other Cogen,159.76
