YYYY-MM-DD,Capacity (MW),Type,State,GenType
01-11-2020,0,Renewable,Chhatisgarh,Wind
01-11-2020,242.4,Renewable,Chhatisgarh,Bio Bagasse Cogen
01-11-2020,2.5,Renewable,Chhatisgarh,Bio Other Cogen
01-11-2020,0,Renewable,Chhatisgarh,Bio Waste
01-11-2020,215.83,Renewable,Chhatisgarh,Solar Ground
01-11-2020,24.07,Renewable,Chhatisgarh,Solar Rooftop
01-11-2020,0,Renewable,Chhatisgarh,Bio Waster Offgrid
01-11-2020,0,Renewable,Chhatisgarh,Solar Offgrid
01-11-2020,0,Renewable,Chhatisgarh,Solar Hybrid
01-11-2020,0,Renewable,Chhatisgarh,Solar Ground Based
01-11-2020,0,Renewable,Chhatisgarh,Solar Rooftop
01-11-2020,0,Renewable,Chhatisgarh,Solar Hybrid
01-11-2020,0,Renewable,Chhatisgarh,Solar Offgrid
01-12-2020,23928,Non-Renewable,Chhatisgarh,Thermal
01-12-2020,0,Non-Renewable,Chhatisgarh,Natural Gas
01-12-2020,0,Non-Renewable,Chhatisgarh,Nuclear
01-12-2020,120,Non-Renewable,Chhatisgarh,Hydro
01-12-2020,76,Renewable,Chhatisgarh,Small Hydro
01-12-2020,0,Renewable,Chhatisgarh,Wind
01-12-2020,242.4,Renewable,Chhatisgarh,Bio Bagasse Cogen
01-12-2020,2.5,Renewable,Chhatisgarh,Bio Other Cogen
01-12-2020,0,Renewable,Chhatisgarh,Bio Waste
01-12-2020,215.83,Renewable,Chhatisgarh,Solar Ground
01-12-2020,24.17,Renewable,Chhatisgarh,Solar Rooftop
01-12-2020,0,Renewable,Chhatisgarh,Bio Waster Offgrid
01-12-2020,0,Renewable,Chhatisgarh,Solar Offgrid
01-12-2020,0,Renewable,Chhatisgarh,Solar Hybrid
01-12-2020,0,Renewable,Chhatisgarh,Solar Ground Based
01-12-2020,0,Renewable,Chhatisgarh,Solar Rooftop
01-12-2020,0,Renewable,Chhatisgarh,Solar Hybrid
01-12-2020,0,Renewable,Chhatisgarh,Solar Offgrid
01-01-2021,23688,Non-Renewable,Chhatisgarh,Thermal
01-01-2021,0,Non-Renewable,Chhatisgarh,Natural Gas
01-01-2021,0,Non-Renewable,Chhatisgarh,Nuclear
01-01-2021,120,Non-Renewable,Chhatisgarh,Hydro
01-01-2021,76,Renewable,Chhatisgarh,Small Hydro
01-01-2021,0,Renewable,Chhatisgarh,Wind
01-01-2021,242.4,Renewable,Chhatisgarh,Bio Bagasse Cogen
01-01-2021,2.5,Renewable,Chhatisgarh,Bio Other Cogen
01-01-2021,0,Renewable,Chhatisgarh,Bio Waste
01-01-2021,215.83,Renewable,Chhatisgarh,Solar Ground
01-01-2021,27.28,Renewable,Chhatisgarh,Solar Rooftop
01-01-2021,0,Renewable,Chhatisgarh,Bio Waster Offgrid
01-01-2021,0,Renewable,Chhatisgarh,Solar Offgrid
01-01-2021,0,Renewable,Chhatisgarh,Solar Hybrid
01-01-2021,0,Renewable,Chhatisgarh,Solar Ground Based
01-01-2021,0,Renewable,Chhatisgarh,Solar Rooftop
01-01-2021,0,Renewable,Chhatisgarh,Solar Hybrid
01-01-2021,0,Renewable,Chhatisgarh,Solar Offgrid
01-02-2021,23688,Non-Renewable,Chhatisgarh,Thermal
01-02-2021,0,Non-Renewable,Chhatisgarh,Natural Gas
01-02-2021,0,Non-Renewable,Chhatisgarh,Nuclear
01-02-2021,120,Non-Renewable,Chhatisgarh,Hydro
01-02-2021,76,Renewable,Chhatisgarh,Small Hydro
01-02-2021,0,Renewable,Chhatisgarh,Wind
01-02-2021,242.4,Renewable,Chhatisgarh,Bio Bagasse Cogen
01-02-2021,2.5,Renewable,Chhatisgarh,Bio Other Cogen
01-02-2021,0,Renewable,Chhatisgarh,Bio Waste
01-02-2021,222.64,Renewable,Chhatisgarh,Solar Ground
01-02-2021,29.84,Renewable,Chhatisgarh,Solar Rooftop
01-02-2021,0,Renewable,Chhatisgarh,Bio Waster Offgrid
01-02-2021,0,Renewable,Chhatisgarh,Solar Offgrid
01-02-2021,0,Renewable,Chhatisgarh,Solar Hybrid
01-02-2021,0,Renewable,Chhatisgarh,Solar Ground Based
01-02-2021,0,Renewable,Chhatisgarh,Solar Rooftop
01-02-2021,0,Renewable,Chhatisgarh,Solar Hybrid
01-02-2021,0,Renewable,Chhatisgarh,Solar Offgrid
01-03-2021,23688,Non-Renewable,Chhatisgarh,Thermal
01-03-2021,0,Non-Renewable,Chhatisgarh,Natural Gas
01-03-2021,0,Non-Renewable,Chhatisgarh,Nuclear
01-03-2021,120,Non-Renewable,Chhatisgarh,Hydro
01-03-2021,76,Renewable,Chhatisgarh,Small Hydro
01-03-2021,0,Renewable,Chhatisgarh,Wind
01-03-2021,242.4,Renewable,Chhatisgarh,Bio Bagasse Cogen
01-03-2021,2.5,Renewable,Chhatisgarh,Bio Other Cogen
01-03-2021,0,Renewable,Chhatisgarh,Bio Waste
01-03-2021,222.64,Renewable,Chhatisgarh,Solar Ground
01-03-2021,29.84,Renewable,Chhatisgarh,Solar Rooftop
01-03-2021,0,Renewable,Chhatisgarh,Bio Waster Offgrid
01-03-2021,0,Renewable,Chhatisgarh,Solar Offgrid
01-03-2021,0,Renewable,Chhatisgarh,Solar Hybrid
01-03-2021,0,Renewable,Chhatisgarh,Solar Ground Based
01-03-2021,0,Renewable,Chhatisgarh,Solar Rooftop
01-03-2021,0,Renewable,Chhatisgarh,Solar Hybrid
01-03-2021,0,Renewable,Chhatisgarh,Solar Offgrid
01-04-2021,23688,Non-Renewable,Chhatisgarh,Thermal
01-04-2021,0,Non-Renewable,Chhatisgarh,Natural Gas
01-04-2021,0,Non-Renewable,Chhatisgarh,Nuclear
01-04-2021,120,Non-Renewable,Chhatisgarh,Hydro
01-05-2021,23688,Non-Renewable,Chhatisgarh,Thermal
01-05-2021,0,Non-Renewable,Chhatisgarh,Natural Gas
01-05-2021,0,Non-Renewable,Chhatisgarh,Nuclear
01-05-2021,120,Non-Renewable,Chhatisgarh,Hydro
01-05-2021,76,Renewable,Chhatisgarh,Small Hydro
01-05-2021,0,Renewable,Chhatisgarh,Wind
01-05-2021,267.4,Renewable,Chhatisgarh,Bio Bagasse Cogen
01-05-2021,2.5,Renewable,Chhatisgarh,Bio Other Cogen
01-05-2021,0,Renewable,Chhatisgarh,Bio Waste
01-05-2021,222.64,Renewable,Chhatisgarh,Solar Ground
01-05-2021,29.84,Renewable,Chhatisgarh,Solar Rooftop
01-05-2021,0,Renewable,Chhatisgarh,Bio Waster Offgrid
01-05-2021,0,Renewable,Chhatisgarh,Solar Offgrid
01-05-2021,0,Renewable,Chhatisgarh,Solar Hybrid
01-05-2021,0,Renewable,Chhatisgarh,Solar Ground Based
01-05-2021,0,Renewable,Chhatisgarh,Solar Rooftop
01-05-2021,0,Renewable,Chhatisgarh,Solar Hybrid
01-05-2021,0,Renewable,Chhatisgarh,Solar Offgrid
01-06-2021,23688,Non-Renewable,Chhatisgarh,Thermal
01-06-2021,0,Non-Renewable,Chhatisgarh,Natural Gas
01-06-2021,0,Non-Renewable,Chhatisgarh,Nuclear
01-06-2021,120,Non-Renewable,Chhatisgarh,Hydro
01-07-2021,23688,Non-Renewable,Chhatisgarh,Thermal
01-07-2021,0,Non-Renewable,Chhatisgarh,Natural Gas
01-07-2021,0,Non-Renewable,Chhatisgarh,Nuclear
01-07-2021,120,Non-Renewable,Chhatisgarh,Hydro
01-07-2021,76,Renewable,Chhatisgarh,Small Hydro
01-07-2021,0,Renewable,Chhatisgarh,Wind
01-07-2021,267.4,Renewable,Chhatisgarh,Bio Bagasse Cogen
01-07-2021,2.5,Renewable,Chhatisgarh,Bio Other Cogen
01-07-2021,0,Renewable,Chhatisgarh,Bio Waste
01-07-2021,277.14,Renewable,Chhatisgarh,Solar Ground
01-07-2021,30.89,Renewable,Chhatisgarh,Solar Rooftop
01-07-2021,0.41,Renewable,Chhatisgarh,Bio Waster Offgrid
01-07-2021,192.74,Renewable,Chhatisgarh,Solar Offgrid
01-07-2021,0,Renewable,Chhatisgarh,Solar Hybrid
01-07-2021,0,Renewable,Chhatisgarh,Solar Ground Based
01-07-2021,0,Renewable,Chhatisgarh,Solar Rooftop
01-07-2021,0,Renewable,Chhatisgarh,Solar Hybrid
01-07-2021,0,Renewable,Chhatisgarh,Solar Offgrid
01-08-2021,23688,Non-Renewable,Chhatisgarh,Thermal
01-08-2021,0,Non-Renewable,Chhatisgarh,Natural Gas
01-08-2021,0,Non-Renewable,Chhatisgarh,Nuclear
01-08-2021,120,Non-Renewable,Chhatisgarh,Hydro
01-08-2021,76,Renewable,Chhatisgarh,Small Hydro
01-08-2021,0,Renewable,Chhatisgarh,Wind
01-08-2021,267.09,Renewable,Chhatisgarh,Bio Bagasse Cogen
01-08-2021,2.5,Renewable,Chhatisgarh,Bio Other Cogen
01-08-2021,0,Renewable,Chhatisgarh,Bio Waste
01-08-2021,277.14,Renewable,Chhatisgarh,Solar Ground
01-08-2021,31.01,Renewable,Chhatisgarh,Solar Rooftop
01-08-2021,0.41,Renewable,Chhatisgarh,Bio Waster Offgrid
01-08-2021,192.75,Renewable,Chhatisgarh,Solar Offgrid
01-08-2021,0,Renewable,Chhatisgarh,Solar Hybrid
01-08-2021,0,Renewable,Chhatisgarh,Solar Ground Based
01-08-2021,0,Renewable,Chhatisgarh,Solar Rooftop
01-08-2021,0,Renewable,Chhatisgarh,Solar Hybrid
01-08-2021,0,Renewable,Chhatisgarh,Solar Offgrid
01-09-2021,23688,Non-Renewable,Chhatisgarh,Thermal
01-09-2021,0,Non-Renewable,Chhatisgarh,Natural Gas
01-09-2021,0,Non-Renewable,Chhatisgarh,Nuclear
01-09-2021,120,Non-Renewable,Chhatisgarh,Hydro
01-09-2021,76,Renewable,Chhatisgarh,Small Hydro
01-09-2021,0,Renewable,Chhatisgarh,Wind
01-09-2021,272.09,Renewable,Chhatisgarh,Bio Bagasse Cogen
01-09-2021,2.5,Renewable,Chhatisgarh,Bio Other Cogen
01-09-2021,0,Renewable,Chhatisgarh,Bio Waste
01-09-2021,277.14,Renewable,Chhatisgarh,Solar Ground
01-09-2021,31.01,Renewable,Chhatisgarh,Solar Rooftop
01-09-2021,0.41,Renewable,Chhatisgarh,Bio Waster Offgrid
01-09-2021,192.75,Renewable,Chhatisgarh,Solar Offgrid
01-09-2021,0,Renewable,Chhatisgarh,Solar Hybrid
01-09-2021,0,Renewable,Chhatisgarh,Solar Ground Based
01-09-2021,0,Renewable,Chhatisgarh,Solar Rooftop
01-09-2021,0,Renewable,Chhatisgarh,Solar Hybrid
01-09-2021,0,Renewable,Chhatisgarh,Solar Offgrid
01-10-2021,23688,Non-Renewable,Chhatisgarh,Thermal
01-10-2021,0,Non-Renewable,Chhatisgarh,Natural Gas
01-10-2021,0,Non-Renewable,Chhatisgarh,Nuclear
01-10-2021,120,Non-Renewable,Chhatisgarh,Hydro
01-10-2021,76,Renewable,Chhatisgarh,Small Hydro
01-10-2021,0,Renewable,Chhatisgarh,Wind
01-10-2021,272.09,Renewable,Chhatisgarh,Bio Bagasse Cogen
01-10-2021,2.5,Renewable,Chhatisgarh,Bio Other Cogen
01-10-2021,0,Renewable,Chhatisgarh,Bio Waste
01-10-2021,277.14,Renewable,Chhatisgarh,Solar Ground
01-10-2021,31.69,Renewable,Chhatisgarh,Solar Rooftop
01-10-2021,0.41,Renewable,Chhatisgarh,Bio Waster Offgrid
01-10-2021,192.75,Renewable,Chhatisgarh,Solar Offgrid
01-10-2021,0,Renewable,Chhatisgarh,Solar Hybrid
01-10-2021,0,Renewable,Chhatisgarh,Solar Ground Based
01-10-2021,0,Renewable,Chhatisgarh,Solar Rooftop
01-10-2021,0,Renewable,Chhatisgarh,Solar Hybrid
01-10-2021,0,Renewable,Chhatisgarh,Solar Offgrid
01-11-2021,23688,Non-Renewable,Chhatisgarh,Thermal
01-11-2021,0,Non-Renewable,Chhatisgarh,Natural Gas
01-11-2021,0,Non-Renewable,Chhatisgarh,Nuclear
01-11-2021,120,Non-Renewable,Chhatisgarh,Hydro
01-11-2021,76,Renewable,Chhatisgarh,Small Hydro
01-11-2021,0,Renewable,Chhatisgarh,Wind
01-11-2021,272.09,Renewable,Chhatisgarh,Bio Bagasse Cogen
01-11-2021,2.5,Renewable,Chhatisgarh,Bio Other Cogen
01-11-2021,0,Renewable,Chhatisgarh,Bio Waste
01-11-2021,277.14,Renewable,Chhatisgarh,Solar Ground
01-11-2021,31.69,Renewable,Chhatisgarh,Solar Rooftop
01-11-2021,0.41,Renewable,Chhatisgarh,Bio Waster Offgrid
01-11-2021,192.75,Renewable,Chhatisgarh,Solar Offgrid
01-11-2021,0,Renewable,Chhatisgarh,Solar Hybrid
01-11-2021,0,Renewable,Chhatisgarh,Solar Ground Based
01-11-2021,0,Renewable,Chhatisgarh,Solar Rooftop
01-11-2021,0,Renewable,Chhatisgarh,Solar Hybrid
01-11-2021,0,Renewable,Chhatisgarh,Solar Offgrid
01-12-2021,23688,Non-Renewable,Chhatisgarh,Thermal
01-12-2021,0,Non-Renewable,Chhatisgarh,Natural Gas
01-12-2021,0,Non-Renewable,Chhatisgarh,Nuclear
01-12-2021,120,Non-Renewable,Chhatisgarh,Hydro
01-01-2022,23688,Non-Renewable,Chhatisgarh,Thermal
01-01-2022,0,Non-Renewable,Chhatisgarh,Natural Gas
01-01-2022,0,Non-Renewable,Chhatisgarh,Nuclear
01-01-2022,120,Non-Renewable,Chhatisgarh,Hydro
01-01-2022,76,Renewable,Chhatisgarh,Small Hydro
01-01-2022,0,Renewable,Chhatisgarh,Wind
01-01-2022,272.09,Renewable,Chhatisgarh,Bio Bagasse Cogen
01-01-2022,2.5,Renewable,Chhatisgarh,Bio Other Cogen
01-01-2022,0,Renewable,Chhatisgarh,Bio Waste
01-01-2022,283.64,Renewable,Chhatisgarh,Solar Ground
01-01-2022,35.77,Renewable,Chhatisgarh,Solar Rooftop
01-01-2022,0.41,Renewable,Chhatisgarh,Bio Waster Offgrid
01-01-2022,192.75,Renewable,Chhatisgarh,Solar Offgrid
01-01-2022,0,Renewable,Chhatisgarh,Solar Hybrid
01-01-2022,0,Renewable,Chhatisgarh,Solar Ground Based
01-01-2022,0,Renewable,Chhatisgarh,Solar Rooftop
01-01-2022,0,Renewable,Chhatisgarh,Solar Hybrid
01-01-2022,0,Renewable,Chhatisgarh,Solar Offgrid
01-02-2022,23688,Non-Renewable,Chhatisgarh,Thermal
01-02-2022,0,Non-Renewable,Chhatisgarh,Natural Gas
01-02-2022,0,Non-Renewable,Chhatisgarh,Nuclear
01-02-2022,120,Non-Renewable,Chhatisgarh,Hydro
01-02-2022,76,Renewable,Chhatisgarh,Small Hydro
01-02-2022,0,Renewable,Chhatisgarh,Wind
01-02-2022,272.09,Renewable,Chhatisgarh,Bio Bagasse Cogen
01-02-2022,2.5,Renewable,Chhatisgarh,Bio Other Cogen
01-02-2022,0,Renewable,Chhatisgarh,Bio Waste
01-02-2022,288.63,Renewable,Chhatisgarh,Solar Ground
01-02-2022,35.77,Renewable,Chhatisgarh,Solar Rooftop
01-02-2022,0.41,Renewable,Chhatisgarh,Bio Waster Offgrid
01-02-2022,192.75,Renewable,Chhatisgarh,Solar Offgrid
01-02-2022,0,Renewable,Chhatisgarh,Solar Hybrid
01-02-2022,0,Renewable,Chhatisgarh,Solar Ground Based
01-02-2022,0,Renewable,Chhatisgarh,Solar Rooftop
01-02-2022,0,Renewable,Chhatisgarh,Solar Hybrid
01-02-2022,0,Renewable,Chhatisgarh,Solar Offgrid
01-03-2022,23688,Non-Renewable,Chhatisgarh,Thermal
01-03-2022,0,Non-Renewable,Chhatisgarh,Natural Gas
01-03-2022,0,Non-Renewable,Chhatisgarh,Nuclear
01-03-2022,120,Non-Renewable,Chhatisgarh,Hydro
01-03-2022,76,Renewable,Chhatisgarh,Small Hydro
01-03-2022,0,Renewable,Chhatisgarh,Wind
01-03-2022,272.09,Renewable,Chhatisgarh,Bio Bagasse Cogen
01-03-2022,2.5,Renewable,Chhatisgarh,Bio Other Cogen
01-03-2022,0,Renewable,Chhatisgarh,Bio Waste
01-03-2022,288.63,Renewable,Chhatisgarh,Solar Ground
01-03-2022,36.7,Renewable,Chhatisgarh,Solar Rooftop
01-03-2022,0.41,Renewable,Chhatisgarh,Bio Waster Offgrid
01-03-2022,192.75,Renewable,Chhatisgarh,Solar Offgrid
01-03-2022,0,Renewable,Chhatisgarh,Solar Hybrid
01-03-2022,0,Renewable,Chhatisgarh,Solar Ground Based
01-03-2022,0,Renewable,Chhatisgarh,Solar Rooftop
01-03-2022,0,Renewable,Chhatisgarh,Solar Hybrid
01-03-2022,0,Renewable,Chhatisgarh,Solar Offgrid
01-04-2022,23688,Non-Renewable,Chhatisgarh,Thermal
01-04-2022,0,Non-Renewable,Chhatisgarh,Natural Gas
01-04-2022,0,Non-Renewable,Chhatisgarh,Nuclear
01-04-2022,120,Non-Renewable,Chhatisgarh,Hydro
01-04-2022,76,Renewable,Chhatisgarh,Small Hydro
01-04-2022,0,Renewable,Chhatisgarh,Wind
01-04-2022,272.09,Renewable,Chhatisgarh,Bio Bagasse Cogen
01-04-2022,2.5,Renewable,Chhatisgarh,Bio Other Cogen
01-04-2022,0,Renewable,Chhatisgarh,Bio Waste
01-04-2022,0,Renewable,Chhatisgarh,Solar Ground
01-04-2022,0,Renewable,Chhatisgarh,Solar Rooftop
01-04-2022,0.41,Renewable,Chhatisgarh,Bio Waster Offgrid
01-04-2022,0,Renewable,Chhatisgarh,Solar Offgrid
01-04-2022,0,Renewable,Chhatisgarh,Solar Hybrid
01-04-2022,0,Renewable,Chhatisgarh,Solar Ground Based
01-04-2022,0,Renewable,Chhatisgarh,Solar Rooftop
01-04-2022,0,Renewable,Chhatisgarh,Solar Hybrid
01-04-2022,0,Renewable,Chhatisgarh,Solar Offgrid
01-05-2022,23688,Non-Renewable,Chhatisgarh,Thermal
01-05-2022,0,Non-Renewable,Chhatisgarh,Natural Gas
01-05-2022,0,Non-Renewable,Chhatisgarh,Nuclear
01-05-2022,120,Non-Renewable,Chhatisgarh,Hydro
01-05-2022,76,Renewable,Chhatisgarh,Small Hydro
01-05-2022,0,Renewable,Chhatisgarh,Wind
01-05-2022,272.09,Renewable,Chhatisgarh,Bio Bagasse Cogen
01-05-2022,2.5,Renewable,Chhatisgarh,Bio Other Cogen
01-05-2022,0,Renewable,Chhatisgarh,Bio Waste
01-05-2022,0,Renewable,Chhatisgarh,Solar Ground
01-05-2022,0,Renewable,Chhatisgarh,Solar Rooftop
01-05-2022,0.41,Renewable,Chhatisgarh,Bio Waster Offgrid
01-05-2022,0,Renewable,Chhatisgarh,Solar Offgrid
01-05-2022,0,Renewable,Chhatisgarh,Solar Hybrid
01-05-2022,0,Renewable,Chhatisgarh,Solar Ground Based
01-05-2022,0,Renewable,Chhatisgarh,Solar Rooftop
01-05-2022,0,Renewable,Chhatisgarh,Solar Hybrid
01-05-2022,0,Renewable,Chhatisgarh,Solar Offgrid
01-06-2022,23688,Non-Renewable,Chhatisgarh,Thermal
01-06-2022,0,Non-Renewable,Chhatisgarh,Natural Gas
01-06-2022,0,Non-Renewable,Chhatisgarh,Nuclear
01-06-2022,120,Non-Renewable,Chhatisgarh,Hydro
01-06-2022,76,Renewable,Chhatisgarh,Small Hydro
01-06-2022,0,Renewable,Chhatisgarh,Wind
01-06-2022,0,Renewable,Chhatisgarh,Bio Bagasse Cogen
01-06-2022,0,Renewable,Chhatisgarh,Bio Other Cogen
01-06-2022,0,Renewable,Chhatisgarh,Bio Waste
01-06-2022,0,Renewable,Chhatisgarh,Solar Ground
01-06-2022,0,Renewable,Chhatisgarh,Solar Rooftop
01-06-2022,0,Renewable,Chhatisgarh,Bio Waster Offgrid
01-06-2022,0,Renewable,Chhatisgarh,Solar Offgrid
01-06-2022,0,Renewable,Chhatisgarh,Solar Hybrid
01-06-2022,0,Renewable,Chhatisgarh,Solar Ground Based
01-06-2022,0,Renewable,Chhatisgarh,Solar Rooftop
01-06-2022,0,Renewable,Chhatisgarh,Solar Hybrid
01-06-2022,0,Renewable,Chhatisgarh,Solar Offgrid
01-07-2022,23688,Non-Renewable,Chhatisgarh,Thermal
01-07-2022,0,Non-Renewable,Chhatisgarh,Natural Gas
01-07-2022,0,Non-Renewable,Chhatisgarh,Nuclear
01-07-2022,120,Non-Renewable,Chhatisgarh,Hydro
01-07-2022,76,Renewable,Chhatisgarh,Small Hydro
01-07-2022,0,Renewable,Chhatisgarh,Wind
01-07-2022,272.09,Renewable,Chhatisgarh,Bio Bagasse Cogen
01-07-2022,2.5,Renewable,Chhatisgarh,Bio Other Cogen
01-07-2022,0,Renewable,Chhatisgarh,Bio Waste
01-07-2022,294.46,Renewable,Chhatisgarh,Solar Ground
01-07-2022,42.11,Renewable,Chhatisgarh,Solar Rooftop
01-07-2022,0.41,Renewable,Chhatisgarh,Bio Waster Offgrid
01-07-2022,192.75,Renewable,Chhatisgarh,Solar Offgrid
01-07-2022,0,Renewable,Chhatisgarh,Solar Hybrid
01-07-2022,0,Renewable,Chhatisgarh,Solar Ground Based
01-07-2022,0,Renewable,Chhatisgarh,Solar Rooftop
01-07-2022,0,Renewable,Chhatisgarh,Solar Hybrid
01-07-2022,0,Renewable,Chhatisgarh,Solar Offgrid
01-08-2022,23688,Non-Renewable,Chhatisgarh,Thermal
01-08-2022,0,Non-Renewable,Chhatisgarh,Natural Gas
01-08-2022,0,Non-Renewable,Chhatisgarh,Nuclear
01-08-2022,120,Non-Renewable,Chhatisgarh,Hydro
01-08-2022,76,Renewable,Chhatisgarh,Small Hydro
01-08-2022,0,Renewable,Chhatisgarh,Wind
01-08-2022,272.09,Renewable,Chhatisgarh,Bio Bagasse Cogen
01-08-2022,2.5,Renewable,Chhatisgarh,Bio Other Cogen
01-08-2022,0,Renewable,Chhatisgarh,Bio Waste
01-08-2022,0,Renewable,Chhatisgarh,Solar Ground
01-08-2022,0,Renewable,Chhatisgarh,Solar Rooftop
01-08-2022,0.41,Renewable,Chhatisgarh,Bio Waster Offgrid
01-08-2022,0,Renewable,Chhatisgarh,Solar Offgrid
01-08-2022,0,Renewable,Chhatisgarh,Solar Hybrid
01-08-2022,0,Renewable,Chhatisgarh,Solar Ground Based
01-08-2022,0,Renewable,Chhatisgarh,Solar Rooftop
01-08-2022,0,Renewable,Chhatisgarh,Solar Hybrid
01-08-2022,0,Renewable,Chhatisgarh,Solar Offgrid
01-09-2022,23688,Non-Renewable,Chhatisgarh,Thermal
01-09-2022,0,Non-Renewable,Chhatisgarh,Natural Gas
01-09-2022,0,Non-Renewable,Chhatisgarh,Nuclear
01-09-2022,120,Non-Renewable,Chhatisgarh,Hydro
01-09-2022,76,Renewable,Chhatisgarh,Small Hydro
01-09-2022,0,Renewable,Chhatisgarh,Wind
01-09-2022,272.09,Renewable,Chhatisgarh,Bio Bagasse Cogen
01-09-2022,2.5,Renewable,Chhatisgarh,Bio Other Cogen
01-09-2022,0,Renewable,Chhatisgarh,Bio Waste
01-09-2022,364.46,Renewable,Chhatisgarh,Solar Ground
01-09-2022,47.15,Renewable,Chhatisgarh,Solar Rooftop
01-09-2022,0.41,Renewable,Chhatisgarh,Bio Waster Offgrid
01-09-2022,386.73,Renewable,Chhatisgarh,Solar Offgrid
01-09-2022,0,Renewable,Chhatisgarh,Solar Hybrid
01-09-2022,0,Renewable,Chhatisgarh,Solar Ground Based
01-09-2022,0,Renewable,Chhatisgarh,Solar Rooftop
01-09-2022,0,Renewable,Chhatisgarh,Solar Hybrid
01-09-2022,0,Renewable,Chhatisgarh,Solar Offgrid
01-10-2022,23688,Non-Renewable,Chhatisgarh,Thermal
01-10-2022,0,Non-Renewable,Chhatisgarh,Natural Gas
01-10-2022,0,Non-Renewable,Chhatisgarh,Nuclear
01-10-2022,120,Non-Renewable,Chhatisgarh,Hydro
01-11-2022,23688,Non-Renewable,Chhatisgarh,Thermal
01-11-2022,0,Non-Renewable,Chhatisgarh,Natural Gas
01-11-2022,0,Non-Renewable,Chhatisgarh,Nuclear
01-11-2022,120,Non-Renewable,Chhatisgarh,Hydro
01-11-2022,76,Renewable,Chhatisgarh,Small Hydro
01-11-2022,0,Renewable,Chhatisgarh,Wind
01-11-2022,272.09,Renewable,Chhatisgarh,Bio Bagasse Cogen
01-11-2022,2.5,Renewable,Chhatisgarh,Bio Other Cogen
01-11-2022,0,Renewable,Chhatisgarh,Bio Waste
01-11-2022,0,Renewable,Chhatisgarh,Solar Ground
01-11-2022,0,Renewable,Chhatisgarh,Solar Rooftop
01-11-2022,0.41,Renewable,Chhatisgarh,Bio Waster Offgrid
01-11-2022,0,Renewable,Chhatisgarh,Solar Offgrid
01-11-2022,0,Renewable,Chhatisgarh,Solar Hybrid
01-11-2022,368.62,Renewable,Chhatisgarh,Solar Ground Based
01-11-2022,48.08,Renewable,Chhatisgarh,Solar Rooftop
01-11-2022,0,Renewable,Chhatisgarh,Solar Hybrid
01-11-2022,386.73,Renewable,Chhatisgarh,Solar Offgrid
01-12-2022,23688,Non-Renewable,Chhatisgarh,Thermal
01-12-2022,0,Non-Renewable,Chhatisgarh,Natural Gas
01-12-2022,0,Non-Renewable,Chhatisgarh,Nuclear
01-12-2022,120,Non-Renewable,Chhatisgarh,Hydro
01-12-2022,76,Renewable,Chhatisgarh,Small Hydro
01-12-2022,0,Renewable,Chhatisgarh,Wind
01-12-2022,272.09,Renewable,Chhatisgarh,Bio Bagasse Cogen
01-12-2022,2.5,Renewable,Chhatisgarh,Bio Other Cogen
01-12-2022,0,Renewable,Chhatisgarh,Bio Waste
01-12-2022,0,Renewable,Chhatisgarh,Solar Ground
01-12-2022,0,Renewable,Chhatisgarh,Solar Rooftop
01-12-2022,0.41,Renewable,Chhatisgarh,Bio Waster Offgrid
01-12-2022,0,Renewable,Chhatisgarh,Solar Offgrid
01-12-2022,0,Renewable,Chhatisgarh,Solar Hybrid
01-12-2022,506.51,Renewable,Chhatisgarh,Solar Ground Based
01-12-2022,50.98,Renewable,Chhatisgarh,Solar Rooftop
01-12-2022,0,Renewable,Chhatisgarh,Solar Hybrid
01-12-2022,386.73,Renewable,Chhatisgarh,Solar Offgrid
01-01-2023,23688,Non-Renewable,Chhatisgarh,Thermal
01-01-2023,0,Non-Renewable,Chhatisgarh,Natural Gas
01-01-2023,0,Non-Renewable,Chhatisgarh,Nuclear
01-01-2023,120,Non-Renewable,Chhatisgarh,Hydro
01-01-2023,76,Renewable,Chhatisgarh,Small Hydro
01-01-2023,0,Renewable,Chhatisgarh,Wind
01-01-2023,272.09,Renewable,Chhatisgarh,Bio Bagasse Cogen
01-01-2023,2.5,Renewable,Chhatisgarh,Bio Other Cogen
01-01-2023,0,Renewable,Chhatisgarh,Bio Waste
01-01-2023,0,Renewable,Chhatisgarh,Solar Ground
01-01-2023,0,Renewable,Chhatisgarh,Solar Rooftop
01-01-2023,0.41,Renewable,Chhatisgarh,Bio Waster Offgrid
01-01-2023,0,Renewable,Chhatisgarh,Solar Offgrid
01-01-2023,0,Renewable,Chhatisgarh,Solar Hybrid
01-01-2023,507.18,Renewable,Chhatisgarh,Solar Ground Based
01-01-2023,50.98,Renewable,Chhatisgarh,Solar Rooftop
01-01-2023,0,Renewable,Chhatisgarh,Solar Hybrid
01-01-2023,386.73,Renewable,Chhatisgarh,Solar Offgrid
01-03-2019,0,Renewable,Dadar & Nagar Haveli,Small Hydro
01-03-2019,0,Renewable,Dadar & Nagar Haveli,Wind
01-03-2019,0,Renewable,Dadar & Nagar Haveli,Bio Bagasse Cogen
01-03-2019,0,Renewable,Dadar & Nagar Haveli,Bio Other Cogen
01-03-2019,0,Renewable,Dadar & Nagar Haveli,Bio Waste
