YYYY-MM-DD,Capacity (MW),Type,State,GenType
01-02-2013,0,Non-Renewable,Himachal Pradesh,Nuclear
01-02-2013,7749.3,Non-Renewable,Himachal Pradesh,Hydro
01-02-2013,7749.3,Non-Renewable,Himachal Pradesh,Total
01-02-2013,0,Non-Renewable,Jammu & Kashmir,Thermal
01-02-2013,175,Non-Renewable,Jammu & Kashmir,Natural Gas
01-02-2013,0,Non-Renewable,Jammu & Kashmir,Nuclear
01-02-2013,2384,Non-Renewable,Jammu & Kashmir,Hydro
01-02-2013,2559,Non-Renewable,Jammu & Kashmir,Total
01-02-2013,2620,Non-Renewable,Punjab,Thermal
01-02-2013,0,Non-Renewable,Punjab,Natural Gas
01-02-2013,0,Non-Renewable,Punjab,Nuclear
01-02-2013,1051,Non-Renewable,Punjab,Hydro
01-02-2013,3671,Non-Renewable,Punjab,Total
01-02-2013,4415,Non-Renewable,Rajasthan,Thermal
01-02-2013,863.13,Non-Renewable,Rajasthan,Natural Gas
01-02-2013,1180,Non-Renewable,Rajasthan,Nuclear
01-02-2013,411,Non-Renewable,Rajasthan,Hydro
01-02-2013,6869.13,Non-Renewable,Rajasthan,Total
01-02-2013,15333,Non-Renewable,Uttar Pradesh,Thermal
01-02-2013,1493.14,Non-Renewable,Uttar Pradesh,Natural Gas
01-02-2013,440,Non-Renewable,Uttar Pradesh,Nuclear
01-02-2013,501.6,Non-Renewable,Uttar Pradesh,Hydro
01-02-2013,17767.74,Non-Renewable,Uttar Pradesh,Total
01-02-2013,0,Non-Renewable,Uttarakhand,Thermal
01-02-2013,0,Non-Renewable,Uttarakhand,Natural Gas
01-02-2013,0,Non-Renewable,Uttarakhand,Nuclear
01-02-2013,3426.35,Non-Renewable,Uttarakhand,Hydro
01-02-2013,3426.35,Non-Renewable,Uttarakhand,Total
01-02-2013,9878,Non-Renewable,Chhatisgarh,Thermal
01-02-2013,0,Non-Renewable,Chhatisgarh,Natural Gas
01-02-2013,0,Non-Renewable,Chhatisgarh,Nuclear
01-02-2013,120,Non-Renewable,Chhatisgarh,Hydro
01-02-2013,9998,Non-Renewable,Chhatisgarh,Total
01-02-2013,0,Non-Renewable,Goa,Thermal
01-02-2013,48,Non-Renewable,Goa,Natural Gas
01-02-2013,0,Non-Renewable,Goa,Nuclear
01-02-2013,0,Non-Renewable,Goa,Hydro
01-02-2013,48,Non-Renewable,Goa,Total
01-02-2013,13890,Non-Renewable,Gujarat,Thermal
01-02-2013,5517.31,Non-Renewable,Gujarat,Natural Gas
01-02-2013,440,Non-Renewable,Gujarat,Nuclear
01-02-2013,1990,Non-Renewable,Gujarat,Hydro
01-02-2013,21837.31,Non-Renewable,Gujarat,Total
01-02-2013,7480,Non-Renewable,Madhya Pradesh,Thermal
01-02-2013,0,Non-Renewable,Madhya Pradesh,Natural Gas
01-02-2013,0,Non-Renewable,Madhya Pradesh,Nuclear
01-02-2013,2395,Non-Renewable,Madhya Pradesh,Hydro
01-02-2013,9875,Non-Renewable,Madhya Pradesh,Total
01-02-2013,14166,Non-Renewable,Maharashtra,Thermal
01-02-2013,3072,Non-Renewable,Maharashtra,Natural Gas
01-02-2013,1400,Non-Renewable,Maharashtra,Nuclear
01-02-2013,2887,Non-Renewable,Maharashtra,Hydro
01-02-2013,21525,Non-Renewable,Maharashtra,Total
01-02-2013,10179.3,Non-Renewable,Andhra Pradesh,Thermal
01-02-2013,3370.4,Non-Renewable,Andhra Pradesh,Natural Gas
01-02-2013,0,Non-Renewable,Andhra Pradesh,Nuclear
01-02-2013,3783.35,Non-Renewable,Andhra Pradesh,Hydro
01-02-2013,17333.05,Non-Renewable,Andhra Pradesh,Total
01-02-2013,5014.42,Non-Renewable,Karnataka,Thermal
01-02-2013,0,Non-Renewable,Karnataka,Natural Gas
01-02-2013,880,Non-Renewable,Karnataka,Nuclear
01-02-2013,3585.4,Non-Renewable,Karnataka,Hydro
01-02-2013,9479.82,Non-Renewable,Karnataka,Total
01-02-2013,234.6,Non-Renewable,Kerala,Thermal
01-02-2013,533.58,Non-Renewable,Kerala,Natural Gas
01-02-2013,0,Non-Renewable,Kerala,Nuclear
01-02-2013,1881.5,Non-Renewable,Kerala,Hydro
01-02-2013,2649.68,Non-Renewable,Kerala,Total
01-02-2013,0,Non-Renewable,Lakshadweep,Thermal
01-02-2013,0,Non-Renewable,Lakshadweep,Natural Gas
01-02-2013,0,Non-Renewable,Lakshadweep,Nuclear
01-02-2013,0,Non-Renewable,Lakshadweep,Hydro
01-02-2013,0,Non-Renewable,Lakshadweep,Total
01-02-2013,0,Non-Renewable,Pondicherry,Thermal
01-02-2013,32.5,Non-Renewable,Pondicherry,Natural Gas
01-02-2013,0,Non-Renewable,Pondicherry,Nuclear
01-02-2013,0,Non-Renewable,Pondicherry,Hydro
01-02-2013,32.5,Non-Renewable,Pondicherry,Total
01-02-2013,8488,Non-Renewable,Tamil Nadu,Thermal
01-02-2013,0,Non-Renewable,Tamil Nadu,Natural Gas
01-02-2013,440,Non-Renewable,Tamil Nadu,Nuclear
01-02-2013,2137.2,Non-Renewable,Tamil Nadu,Hydro
01-02-2013,11065.2,Non-Renewable,Tamil Nadu,Total
01-02-2013,40.05,Non-Renewable,Andaman & Nicobar,Thermal
01-02-2013,0,Non-Renewable,Andaman & Nicobar,Natural Gas
01-02-2013,0,Non-Renewable,Andaman & Nicobar,Nuclear
01-02-2013,0,Non-Renewable,Andaman & Nicobar,Hydro
01-02-2013,40.05,Non-Renewable,Andaman & Nicobar,Total
01-02-2013,2770,Non-Renewable,Bihar,Thermal
01-02-2013,0,Non-Renewable,Bihar,Natural Gas
01-02-2013,0,Non-Renewable,Bihar,Nuclear
01-02-2013,0,Non-Renewable,Bihar,Hydro
01-02-2013,2770,Non-Renewable,Bihar,Total
01-02-2013,4890,Non-Renewable,Jharkhand,Thermal
01-02-2013,0,Non-Renewable,Jharkhand,Natural Gas
01-02-2013,0,Non-Renewable,Jharkhand,Nuclear
01-02-2013,210,Non-Renewable,Jharkhand,Hydro
01-02-2013,5100,Non-Renewable,Jharkhand,Total
01-02-2013,6290,Non-Renewable,Odisha,Thermal
01-02-2013,0,Non-Renewable,Odisha,Natural Gas
01-02-2013,0,Non-Renewable,Odisha,Nuclear
01-02-2013,2027.5,Non-Renewable,Odisha,Hydro
01-02-2013,8317.5,Non-Renewable,Odisha,Total
01-02-2013,0,Non-Renewable,Sikkim,Thermal
01-02-2013,0,Non-Renewable,Sikkim,Natural Gas
01-02-2013,0,Non-Renewable,Sikkim,Nuclear
01-02-2013,570,Non-Renewable,Sikkim,Hydro
01-02-2013,570,Non-Renewable,Sikkim,Total
01-02-2013,12065,Non-Renewable,West Bengal,Thermal
01-02-2013,170,Non-Renewable,West Bengal,Natural Gas
01-02-2013,0,Non-Renewable,West Bengal,Nuclear
01-02-2013,1106.2,Non-Renewable,West Bengal,Hydro
01-02-2013,13341.2,Non-Renewable,West Bengal,Total
01-02-2013,0,Non-Renewable,Arunachal Pradesh,Thermal
01-02-2013,0,Non-Renewable,Arunachal Pradesh,Natural Gas
01-02-2013,0,Non-Renewable,Arunachal Pradesh,Nuclear
01-02-2013,405,Non-Renewable,Arunachal Pradesh,Hydro
01-02-2013,405,Non-Renewable,Arunachal Pradesh,Total
01-02-2013,60,Non-Renewable,Assam,Thermal
01-02-2013,567.2,Non-Renewable,Assam,Natural Gas
01-02-2013,0,Non-Renewable,Assam,Nuclear
01-02-2013,325,Non-Renewable,Assam,Hydro
01-02-2013,952.2,Non-Renewable,Assam,Total
01-02-2013,36,Non-Renewable,Manipur,Thermal
01-02-2013,0,Non-Renewable,Manipur,Natural Gas
01-02-2013,0,Non-Renewable,Manipur,Nuclear
01-02-2013,105,Non-Renewable,Manipur,Hydro
01-02-2013,141,Non-Renewable,Manipur,Total
01-02-2013,0,Non-Renewable,Meghalaya,Thermal
01-02-2013,0,Non-Renewable,Meghalaya,Natural Gas
01-02-2013,0,Non-Renewable,Meghalaya,Nuclear
01-02-2013,290,Non-Renewable,Meghalaya,Hydro
01-02-2013,290,Non-Renewable,Meghalaya,Total
01-02-2013,0,Non-Renewable,Mizoram,Thermal
01-02-2013,0,Non-Renewable,Mizoram,Natural Gas
01-02-2013,0,Non-Renewable,Mizoram,Nuclear
01-02-2013,0,Non-Renewable,Mizoram,Hydro
01-02-2013,0,Non-Renewable,Mizoram,Total
01-02-2013,0,Non-Renewable,Nagaland,Thermal
01-02-2013,0,Non-Renewable,Nagaland,Natural Gas
01-02-2013,0,Non-Renewable,Nagaland,Nuclear
01-02-2013,75,Non-Renewable,Nagaland,Hydro
01-02-2013,75,Non-Renewable,Nagaland,Total
01-02-2013,0,Non-Renewable,Tripura,Thermal
01-02-2013,595.8,Non-Renewable,Tripura,Natural Gas
01-02-2013,0,Non-Renewable,Tripura,Nuclear
01-02-2013,0,Non-Renewable,Tripura,Hydro
01-02-2013,595.8,Non-Renewable,Tripura,Total
01-02-2013,0,Non-Renewable,Telangana,Thermal
01-02-2013,0,Non-Renewable,Telangana,Natural Gas
01-02-2013,0,Non-Renewable,Telangana,Nuclear
01-02-2013,0,Non-Renewable,Telangana,Hydro
01-02-2013,0,Non-Renewable,Telangana,Total
01-02-2013,0,Non-Renewable,Ladakh,Thermal
01-02-2013,0,Non-Renewable,Ladakh,Natural Gas
01-02-2013,0,Non-Renewable,Ladakh,Nuclear
01-02-2013,0,Non-Renewable,Ladakh,Hydro
01-02-2013,0,Non-Renewable,Ladakh,Total
01-03-2013,840,Non-Renewable,Delhi,Thermal
01-03-2013,1708.4,Non-Renewable,Delhi,Natural Gas
01-03-2013,0,Non-Renewable,Delhi,Nuclear
01-03-2013,0,Non-Renewable,Delhi,Hydro
01-03-2013,2548.4,Non-Renewable,Delhi,Total
01-03-2013,5980,Non-Renewable,Haryana,Thermal
01-03-2013,431.59,Non-Renewable,Haryana,Natural Gas
01-03-2013,0,Non-Renewable,Haryana,Nuclear
01-03-2013,0,Non-Renewable,Haryana,Hydro
01-03-2013,6411.59,Non-Renewable,Haryana,Total
01-03-2013,0,Non-Renewable,Himachal Pradesh,Thermal
01-03-2013,0,Non-Renewable,Himachal Pradesh,Natural Gas
01-03-2013,0,Non-Renewable,Himachal Pradesh,Nuclear
01-03-2013,7749.3,Non-Renewable,Himachal Pradesh,Hydro
01-03-2013,7749.3,Non-Renewable,Himachal Pradesh,Total
01-03-2013,0,Non-Renewable,Jammu & Kashmir,Thermal
01-03-2013,175,Non-Renewable,Jammu & Kashmir,Natural Gas
01-03-2013,0,Non-Renewable,Jammu & Kashmir,Nuclear
01-03-2013,2384,Non-Renewable,Jammu & Kashmir,Hydro
01-03-2013,2559,Non-Renewable,Jammu & Kashmir,Total
01-03-2013,2620,Non-Renewable,Punjab,Thermal
01-03-2013,0,Non-Renewable,Punjab,Natural Gas
01-03-2013,0,Non-Renewable,Punjab,Nuclear
01-03-2013,1051,Non-Renewable,Punjab,Hydro
01-03-2013,3671,Non-Renewable,Punjab,Total
01-03-2013,4820,Non-Renewable,Rajasthan,Thermal
01-03-2013,973.13,Non-Renewable,Rajasthan,Natural Gas
01-03-2013,1180,Non-Renewable,Rajasthan,Nuclear
01-03-2013,411,Non-Renewable,Rajasthan,Hydro
01-03-2013,7384.13,Non-Renewable,Rajasthan,Total
01-03-2013,15583,Non-Renewable,Uttar Pradesh,Thermal
01-03-2013,1493.14,Non-Renewable,Uttar Pradesh,Natural Gas
01-03-2013,440,Non-Renewable,Uttar Pradesh,Nuclear
01-03-2013,501.6,Non-Renewable,Uttar Pradesh,Hydro
01-03-2013,18017.74,Non-Renewable,Uttar Pradesh,Total
01-03-2013,0,Non-Renewable,Uttarakhand,Thermal
01-03-2013,0,Non-Renewable,Uttarakhand,Natural Gas
01-03-2013,0,Non-Renewable,Uttarakhand,Nuclear
01-03-2013,3426.35,Non-Renewable,Uttarakhand,Hydro
01-03-2013,3426.35,Non-Renewable,Uttarakhand,Total
01-03-2013,9878,Non-Renewable,Chhatisgarh,Thermal
01-03-2013,0,Non-Renewable,Chhatisgarh,Natural Gas
01-03-2013,0,Non-Renewable,Chhatisgarh,Nuclear
01-03-2013,120,Non-Renewable,Chhatisgarh,Hydro
01-03-2013,9998,Non-Renewable,Chhatisgarh,Total
01-03-2013,0,Non-Renewable,Goa,Thermal
01-03-2013,48,Non-Renewable,Goa,Natural Gas
01-03-2013,0,Non-Renewable,Goa,Nuclear
01-03-2013,0,Non-Renewable,Goa,Hydro
01-03-2013,48,Non-Renewable,Goa,Total
01-03-2013,15190,Non-Renewable,Gujarat,Thermal
01-03-2013,5517.31,Non-Renewable,Gujarat,Natural Gas
01-03-2013,440,Non-Renewable,Gujarat,Nuclear
01-03-2013,1990,Non-Renewable,Gujarat,Hydro
01-03-2013,23137.31,Non-Renewable,Gujarat,Total
01-03-2013,8480,Non-Renewable,Madhya Pradesh,Thermal
01-03-2013,0,Non-Renewable,Madhya Pradesh,Natural Gas
01-03-2013,0,Non-Renewable,Madhya Pradesh,Nuclear
01-03-2013,2395,Non-Renewable,Madhya Pradesh,Hydro
01-03-2013,10875,Non-Renewable,Madhya Pradesh,Total
01-03-2013,15866,Non-Renewable,Maharashtra,Thermal
01-03-2013,3072,Non-Renewable,Maharashtra,Natural Gas
01-03-2013,1400,Non-Renewable,Maharashtra,Nuclear
01-03-2013,2887,Non-Renewable,Maharashtra,Hydro
01-03-2013,23225,Non-Renewable,Maharashtra,Total
01-03-2013,10179.3,Non-Renewable,Andhra Pradesh,Thermal
01-03-2013,3370.4,Non-Renewable,Andhra Pradesh,Natural Gas
01-03-2013,0,Non-Renewable,Andhra Pradesh,Nuclear
01-03-2013,3783.35,Non-Renewable,Andhra Pradesh,Hydro
01-03-2013,17333.05,Non-Renewable,Andhra Pradesh,Total
01-03-2013,5014.42,Non-Renewable,Karnataka,Thermal
01-03-2013,0,Non-Renewable,Karnataka,Natural Gas
01-03-2013,880,Non-Renewable,Karnataka,Nuclear
01-03-2013,3585.4,Non-Renewable,Karnataka,Hydro
01-03-2013,9479.82,Non-Renewable,Karnataka,Total
01-03-2013,234.6,Non-Renewable,Kerala,Thermal
01-03-2013,533.58,Non-Renewable,Kerala,Natural Gas
01-03-2013,0,Non-Renewable,Kerala,Nuclear
01-03-2013,1881.5,Non-Renewable,Kerala,Hydro
01-03-2013,2649.68,Non-Renewable,Kerala,Total
01-03-2013,0,Non-Renewable,Lakshadweep,Thermal
01-03-2013,0,Non-Renewable,Lakshadweep,Natural Gas
01-03-2013,0,Non-Renewable,Lakshadweep,Nuclear
01-03-2013,0,Non-Renewable,Lakshadweep,Hydro
01-03-2013,0,Non-Renewable,Lakshadweep,Total
01-03-2013,0,Non-Renewable,Pondicherry,Thermal
01-03-2013,32.5,Non-Renewable,Pondicherry,Natural Gas
01-03-2013,0,Non-Renewable,Pondicherry,Nuclear
01-03-2013,0,Non-Renewable,Pondicherry,Hydro
01-03-2013,32.5,Non-Renewable,Pondicherry,Total
01-03-2013,8571.7,Non-Renewable,Tamil Nadu,Thermal
01-03-2013,1016.3,Non-Renewable,Tamil Nadu,Natural Gas
01-03-2013,440,Non-Renewable,Tamil Nadu,Nuclear
01-03-2013,2137.2,Non-Renewable,Tamil Nadu,Hydro
01-03-2013,12165.2,Non-Renewable,Tamil Nadu,Total
01-03-2013,40.05,Non-Renewable,Andaman & Nicobar,Thermal
01-03-2013,0,Non-Renewable,Andaman & Nicobar,Natural Gas
01-03-2013,0,Non-Renewable,Andaman & Nicobar,Nuclear
01-03-2013,0,Non-Renewable,Andaman & Nicobar,Hydro
01-03-2013,40.05,Non-Renewable,Andaman & Nicobar,Total
01-03-2013,2770,Non-Renewable,Bihar,Thermal
01-03-2013,0,Non-Renewable,Bihar,Natural Gas
01-03-2013,0,Non-Renewable,Bihar,Nuclear
01-03-2013,0,Non-Renewable,Bihar,Hydro
01-03-2013,2770,Non-Renewable,Bihar,Total
01-03-2013,5660,Non-Renewable,Jharkhand,Thermal
01-03-2013,0,Non-Renewable,Jharkhand,Natural Gas
01-03-2013,0,Non-Renewable,Jharkhand,Nuclear
01-03-2013,210,Non-Renewable,Jharkhand,Hydro
01-03-2013,5870,Non-Renewable,Jharkhand,Total
01-03-2013,6640,Non-Renewable,Odisha,Thermal
01-03-2013,0,Non-Renewable,Odisha,Natural Gas
01-03-2013,0,Non-Renewable,Odisha,Nuclear
01-03-2013,2027.5,Non-Renewable,Odisha,Hydro
01-03-2013,8667.5,Non-Renewable,Odisha,Total
01-03-2013,0,Non-Renewable,Sikkim,Thermal
01-03-2013,0,Non-Renewable,Sikkim,Natural Gas
01-03-2013,0,Non-Renewable,Sikkim,Nuclear
01-03-2013,570,Non-Renewable,Sikkim,Hydro
01-03-2013,570,Non-Renewable,Sikkim,Total
01-03-2013,12065,Non-Renewable,West Bengal,Thermal
01-03-2013,170,Non-Renewable,West Bengal,Natural Gas
01-03-2013,0,Non-Renewable,West Bengal,Nuclear
01-03-2013,1139.2,Non-Renewable,West Bengal,Hydro
01-03-2013,13374.2,Non-Renewable,West Bengal,Total
01-03-2013,0,Non-Renewable,Arunachal Pradesh,Thermal
01-03-2013,0,Non-Renewable,Arunachal Pradesh,Natural Gas
01-03-2013,0,Non-Renewable,Arunachal Pradesh,Nuclear
01-03-2013,405,Non-Renewable,Arunachal Pradesh,Hydro
01-03-2013,405,Non-Renewable,Arunachal Pradesh,Total
01-03-2013,60,Non-Renewable,Assam,Thermal
01-03-2013,567.2,Non-Renewable,Assam,Natural Gas
01-03-2013,0,Non-Renewable,Assam,Nuclear
01-03-2013,325,Non-Renewable,Assam,Hydro
01-03-2013,952.2,Non-Renewable,Assam,Total
01-03-2013,36,Non-Renewable,Manipur,Thermal
01-03-2013,0,Non-Renewable,Manipur,Natural Gas
01-03-2013,0,Non-Renewable,Manipur,Nuclear
01-03-2013,105,Non-Renewable,Manipur,Hydro
01-03-2013,141,Non-Renewable,Manipur,Total
01-03-2013,0,Non-Renewable,Meghalaya,Thermal
01-03-2013,0,Non-Renewable,Meghalaya,Natural Gas
01-03-2013,0,Non-Renewable,Meghalaya,Nuclear
01-03-2013,332,Non-Renewable,Meghalaya,Hydro
01-03-2013,332,Non-Renewable,Meghalaya,Total
01-03-2013,0,Non-Renewable,Mizoram,Thermal
01-03-2013,0,Non-Renewable,Mizoram,Natural Gas
01-03-2013,0,Non-Renewable,Mizoram,Nuclear
01-03-2013,0,Non-Renewable,Mizoram,Hydro
01-03-2013,0,Non-Renewable,Mizoram,Total
01-03-2013,0,Non-Renewable,Nagaland,Thermal
01-03-2013,0,Non-Renewable,Nagaland,Natural Gas
01-03-2013,0,Non-Renewable,Nagaland,Nuclear
01-03-2013,75,Non-Renewable,Nagaland,Hydro
01-03-2013,75,Non-Renewable,Nagaland,Total
01-03-2013,0,Non-Renewable,Tripura,Thermal
01-03-2013,595.5,Non-Renewable,Tripura,Natural Gas
01-03-2013,0,Non-Renewable,Tripura,Nuclear
01-03-2013,0,Non-Renewable,Tripura,Hydro
01-03-2013,595.5,Non-Renewable,Tripura,Total
01-03-2013,0,Non-Renewable,Telangana,Thermal
01-03-2013,0,Non-Renewable,Telangana,Natural Gas
01-03-2013,0,Non-Renewable,Telangana,Nuclear
01-03-2013,0,Non-Renewable,Telangana,Hydro
01-03-2013,0,Non-Renewable,Telangana,Total
01-03-2013,0,Non-Renewable,Ladakh,Thermal
01-03-2013,0,Non-Renewable,Ladakh,Natural Gas
01-03-2013,0,Non-Renewable,Ladakh,Nuclear
01-03-2013,0,Non-Renewable,Ladakh,Hydro
01-03-2013,0,Non-Renewable,Ladakh,Total
01-04-2013,840,Non-Renewable,Delhi,Thermal
01-04-2013,1708.4,Non-Renewable,Delhi,Natural Gas
01-04-2013,0,Non-Renewable,Delhi,Nuclear
01-04-2013,0,Non-Renewable,Delhi,Hydro
01-04-2013,2548.4,Non-Renewable,Delhi,Total
01-04-2013,5980,Non-Renewable,Haryana,Thermal
01-04-2013,431.59,Non-Renewable,Haryana,Natural Gas
01-04-2013,0,Non-Renewable,Haryana,Nuclear
01-04-2013,0,Non-Renewable,Haryana,Hydro
01-04-2013,6411.59,Non-Renewable,Haryana,Total
01-04-2013,0,Non-Renewable,Himachal Pradesh,Thermal
01-04-2013,0,Non-Renewable,Himachal Pradesh,Natural Gas
01-04-2013,0,Non-Renewable,Himachal Pradesh,Nuclear
01-04-2013,7749.3,Non-Renewable,Himachal Pradesh,Hydro
01-04-2013,7749.3,Non-Renewable,Himachal Pradesh,Total
01-04-2013,0,Non-Renewable,Jammu & Kashmir,Thermal
01-04-2013,175,Non-Renewable,Jammu & Kashmir,Natural Gas
01-04-2013,0,Non-Renewable,Jammu & Kashmir,Nuclear
01-04-2013,2384,Non-Renewable,Jammu & Kashmir,Hydro
01-04-2013,2559,Non-Renewable,Jammu & Kashmir,Total
01-04-2013,2620,Non-Renewable,Punjab,Thermal
01-04-2013,0,Non-Renewable,Punjab,Natural Gas
01-04-2013,0,Non-Renewable,Punjab,Nuclear
01-04-2013,1051,Non-Renewable,Punjab,Hydro
01-04-2013,3671,Non-Renewable,Punjab,Total
01-04-2013,4820,Non-Renewable,Rajasthan,Thermal
01-04-2013,973.13,Non-Renewable,Rajasthan,Natural Gas
01-04-2013,1180,Non-Renewable,Rajasthan,Nuclear
01-04-2013,411,Non-Renewable,Rajasthan,Hydro
01-04-2013,7384.13,Non-Renewable,Rajasthan,Total
01-04-2013,15583,Non-Renewable,Uttar Pradesh,Thermal
01-04-2013,1493.14,Non-Renewable,Uttar Pradesh,Natural Gas
01-04-2013,440,Non-Renewable,Uttar Pradesh,Nuclear
01-04-2013,501.6,Non-Renewable,Uttar Pradesh,Hydro
01-04-2013,18017.74,Non-Renewable,Uttar Pradesh,Total
01-04-2013,0,Non-Renewable,Uttarakhand,Thermal
01-04-2013,0,Non-Renewable,Uttarakhand,Natural Gas
01-04-2013,0,Non-Renewable,Uttarakhand,Nuclear
01-04-2013,3426.35,Non-Renewable,Uttarakhand,Hydro
01-04-2013,3426.35,Non-Renewable,Uttarakhand,Total
01-04-2013,10378,Non-Renewable,Chhatisgarh,Thermal
01-04-2013,0,Non-Renewable,Chhatisgarh,Natural Gas
01-04-2013,0,Non-Renewable,Chhatisgarh,Nuclear
01-04-2013,120,Non-Renewable,Chhatisgarh,Hydro
01-04-2013,10498,Non-Renewable,Chhatisgarh,Total
01-04-2013,0,Non-Renewable,Goa,Thermal
01-04-2013,48,Non-Renewable,Goa,Natural Gas
01-04-2013,0,Non-Renewable,Goa,Nuclear
01-04-2013,0,Non-Renewable,Goa,Hydro
01-04-2013,48,Non-Renewable,Goa,Total
01-04-2013,15190,Non-Renewable,Gujarat,Thermal
01-04-2013,5868.31,Non-Renewable,Gujarat,Natural Gas
01-04-2013,440,Non-Renewable,Gujarat,Nuclear
01-04-2013,1990,Non-Renewable,Gujarat,Hydro
01-04-2013,23488.31,Non-Renewable,Gujarat,Total
01-04-2013,8480,Non-Renewable,Madhya Pradesh,Thermal
01-04-2013,0,Non-Renewable,Madhya Pradesh,Natural Gas
01-04-2013,0,Non-Renewable,Madhya Pradesh,Nuclear
01-04-2013,2395,Non-Renewable,Madhya Pradesh,Hydro
01-04-2013,10875,Non-Renewable,Madhya Pradesh,Total
01-04-2013,15866,Non-Renewable,Maharashtra,Thermal
01-04-2013,3072,Non-Renewable,Maharashtra,Natural Gas
01-04-2013,1400,Non-Renewable,Maharashtra,Nuclear
01-04-2013,2887,Non-Renewable,Maharashtra,Hydro
01-04-2013,23225,Non-Renewable,Maharashtra,Total
01-04-2013,10179.3,Non-Renewable,Andhra Pradesh,Thermal
01-04-2013,3370.4,Non-Renewable,Andhra Pradesh,Natural Gas
01-04-2013,0,Non-Renewable,Andhra Pradesh,Nuclear
01-04-2013,3783.35,Non-Renewable,Andhra Pradesh,Hydro
01-04-2013,17333.05,Non-Renewable,Andhra Pradesh,Total
01-04-2013,5014.42,Non-Renewable,Karnataka,Thermal
01-04-2013,0,Non-Renewable,Karnataka,Natural Gas
01-04-2013,880,Non-Renewable,Karnataka,Nuclear
01-04-2013,3585.4,Non-Renewable,Karnataka,Hydro
01-04-2013,9479.82,Non-Renewable,Karnataka,Total
01-04-2013,234.6,Non-Renewable,Kerala,Thermal
01-04-2013,533.58,Non-Renewable,Kerala,Natural Gas
01-04-2013,0,Non-Renewable,Kerala,Nuclear
01-04-2013,1881.5,Non-Renewable,Kerala,Hydro
01-04-2013,2649.68,Non-Renewable,Kerala,Total
01-04-2013,0,Non-Renewable,Lakshadweep,Thermal
01-04-2013,0,Non-Renewable,Lakshadweep,Natural Gas
01-04-2013,0,Non-Renewable,Lakshadweep,Nuclear
01-04-2013,0,Non-Renewable,Lakshadweep,Hydro
01-04-2013,0,Non-Renewable,Lakshadweep,Total
01-04-2013,0,Non-Renewable,Pondicherry,Thermal
01-04-2013,32.5,Non-Renewable,Pondicherry,Natural Gas
01-04-2013,0,Non-Renewable,Pondicherry,Nuclear
01-04-2013,0,Non-Renewable,Pondicherry,Hydro
01-04-2013,32.5,Non-Renewable,Pondicherry,Total
01-04-2013,8571.7,Non-Renewable,Tamil Nadu,Thermal
01-04-2013,1016.3,Non-Renewable,Tamil Nadu,Natural Gas
01-04-2013,440,Non-Renewable,Tamil Nadu,Nuclear
01-04-2013,2137.2,Non-Renewable,Tamil Nadu,Hydro
01-04-2013,12165.2,Non-Renewable,Tamil Nadu,Total
01-04-2013,40.05,Non-Renewable,Andaman & Nicobar,Thermal
01-04-2013,0,Non-Renewable,Andaman & Nicobar,Natural Gas
01-04-2013,0,Non-Renewable,Andaman & Nicobar,Nuclear
01-04-2013,0,Non-Renewable,Andaman & Nicobar,Hydro
01-04-2013,40.05,Non-Renewable,Andaman & Nicobar,Total
01-04-2013,2770,Non-Renewable,Bihar,Thermal
01-04-2013,0,Non-Renewable,Bihar,Natural Gas
01-04-2013,0,Non-Renewable,Bihar,Nuclear
01-04-2013,0,Non-Renewable,Bihar,Hydro
01-04-2013,2770,Non-Renewable,Bihar,Total
01-04-2013,5660,Non-Renewable,Jharkhand,Thermal
01-04-2013,0,Non-Renewable,Jharkhand,Natural Gas
01-04-2013,0,Non-Renewable,Jharkhand,Nuclear
01-04-2013,210,Non-Renewable,Jharkhand,Hydro
01-04-2013,5870,Non-Renewable,Jharkhand,Total
01-04-2013,6790,Non-Renewable,Odisha,Thermal
01-04-2013,0,Non-Renewable,Odisha,Natural Gas
01-04-2013,0,Non-Renewable,Odisha,Nuclear
01-04-2013,2027.5,Non-Renewable,Odisha,Hydro
01-04-2013,8817.5,Non-Renewable,Odisha,Total
01-04-2013,0,Non-Renewable,Sikkim,Thermal
01-04-2013,0,Non-Renewable,Sikkim,Natural Gas
01-04-2013,0,Non-Renewable,Sikkim,Nuclear
01-04-2013,570,Non-Renewable,Sikkim,Hydro
01-04-2013,570,Non-Renewable,Sikkim,Total
01-04-2013,12065,Non-Renewable,West Bengal,Thermal
01-04-2013,170,Non-Renewable,West Bengal,Natural Gas
01-04-2013,0,Non-Renewable,West Bengal,Nuclear
01-04-2013,1139.2,Non-Renewable,West Bengal,Hydro
01-04-2013,13374.2,Non-Renewable,West Bengal,Total
01-04-2013,0,Non-Renewable,Arunachal Pradesh,Thermal
01-04-2013,0,Non-Renewable,Arunachal Pradesh,Natural Gas
01-04-2013,0,Non-Renewable,Arunachal Pradesh,Nuclear
01-04-2013,405,Non-Renewable,Arunachal Pradesh,Hydro
01-04-2013,405,Non-Renewable,Arunachal Pradesh,Total
01-04-2013,60,Non-Renewable,Assam,Thermal
01-04-2013,567.2,Non-Renewable,Assam,Natural Gas
01-04-2013,0,Non-Renewable,Assam,Nuclear
01-04-2013,325,Non-Renewable,Assam,Hydro
