YYYY-MM,Source,Type,State,0
01-03-2021,Solar Offgrid,Renewable,Chandigarh,0.0
01-03-2021,Solar Offgrid,Renewable,Chhatisgarh,0.0
01-03-2021,Solar Offgrid,Renewable,Dadar & Nagar Haveli,0.0
01-03-2021,Solar Offgrid,Renewable,Daman & Diu,0.0
01-03-2021,Solar Offgrid,Renewable,Delhi,0.0
01-03-2021,Solar Offgrid,Renewable,Goa,0.0
01-03-2021,Solar Offgrid,Renewable,Gujarat,0.0
01-03-2021,Solar Offgrid,Renewable,Haryana,0.0
01-03-2021,Solar Offgrid,Renewable,Himachal Pradesh,0.0
01-03-2021,Solar Offgrid,Renewable,Jammu & Kashmir,0.0
01-03-2021,Solar Offgrid,Renewable,Jharkhand,0.0
01-03-2021,Solar Offgrid,Renewable,Karnataka,0.0
01-03-2021,Solar Offgrid,Renewable,Kerala,0.0
01-03-2021,Solar Offgrid,Renewable,Ladakh,0.0
01-03-2021,Solar Offgrid,Renewable,Lakshwadeep,0.0
01-03-2021,Solar Offgrid,Renewable,Madhya Pradesh,0.0
01-03-2021,Solar Offgrid,Renewable,Maharashtra,0.0
01-03-2021,Solar Offgrid,Renewable,Manipur,0.0
01-03-2021,Solar Offgrid,Renewable,Meghalaya,0.0
01-03-2021,Solar Offgrid,Renewable,Mizoram,0.0
01-03-2021,Solar Offgrid,Renewable,Nagaland,0.0
01-03-2021,Solar Offgrid,Renewable,Odisha,0.0
01-03-2021,Solar Offgrid,Renewable,Others,0.0
01-03-2021,Solar Offgrid,Renewable,Pondicherry,0.0
01-03-2021,Solar Offgrid,Renewable,Punjab,0.0
01-03-2021,Solar Offgrid,Renewable,Rajasthan,0.0
01-03-2021,Solar Offgrid,Renewable,Sikkim,0.0
01-03-2021,Solar Offgrid,Renewable,Tamil Nadu,0.0
01-03-2021,Solar Offgrid,Renewable,Telangana,0.0
01-03-2021,Solar Offgrid,Renewable,Tripura,0.0
01-03-2021,Solar Offgrid,Renewable,Uttar Pradesh,0.0
01-03-2021,Solar Offgrid,Renewable,Uttarakhand,0.0
01-03-2021,Solar Offgrid,Renewable,West Bengal,0.0
01-03-2021,Solar Rooftop,Renewable,Andaman & Nicobar,4.59
01-03-2021,Solar Rooftop,Renewable,Andhra Pradesh,138.26
01-03-2021,Solar Rooftop,Renewable,Arunachal Pradesh,4.34
01-03-2021,Solar Rooftop,Renewable,Assam,32.32
01-03-2021,Solar Rooftop,Renewable,Bihar,20.58
01-03-2021,Solar Rooftop,Renewable,Chandigarh,38.82
01-03-2021,Solar Rooftop,Renewable,Chhatisgarh,29.84
01-03-2021,Solar Rooftop,Renewable,Dadar & Nagar Haveli,2.97
01-03-2021,Solar Rooftop,Renewable,Daman & Diu,30.4
01-03-2021,Solar Rooftop,Renewable,Delhi,184.01
01-03-2021,Solar Rooftop,Renewable,Goa,6.49
01-03-2021,Solar Rooftop,Renewable,Gujarat,1005.65
01-03-2021,Solar Rooftop,Renewable,Haryana,277.03
01-03-2021,Solar Rooftop,Renewable,Himachal Pradesh,18.73
01-03-2021,Solar Rooftop,Renewable,Jammu & Kashmir,12.24
01-03-2021,Solar Rooftop,Renewable,Jharkhand,33.01
01-03-2021,Solar Rooftop,Renewable,Karnataka,263.42
01-03-2021,Solar Rooftop,Renewable,Kerala,107.0
01-03-2021,Solar Rooftop,Renewable,Ladakh,0.0
01-03-2021,Solar Rooftop,Renewable,Lakshwadeep,0.0
01-03-2021,Solar Rooftop,Renewable,Madhya Pradesh,76.91
01-03-2021,Solar Rooftop,Renewable,Maharashtra,647.73
01-03-2021,Solar Rooftop,Renewable,Manipur,6.36
01-03-2021,Solar Rooftop,Renewable,Meghalaya,0.12
01-03-2021,Solar Rooftop,Renewable,Mizoram,1.43
01-03-2021,Solar Rooftop,Renewable,Nagaland,1.0
01-03-2021,Solar Rooftop,Renewable,Odisha,18.16
01-03-2021,Solar Rooftop,Renewable,Others,0.0
01-03-2021,Solar Rooftop,Renewable,Pondicherry,9.3
01-03-2021,Solar Rooftop,Renewable,Punjab,130.92
01-03-2021,Solar Rooftop,Renewable,Rajasthan,419.0
01-03-2021,Solar Rooftop,Renewable,Sikkim,0.07
01-03-2021,Solar Rooftop,Renewable,Tamil Nadu,325.06
01-03-2021,Solar Rooftop,Renewable,Telangana,168.85
01-03-2021,Solar Rooftop,Renewable,Tripura,4.41
01-03-2021,Solar Rooftop,Renewable,Uttar Pradesh,257.25
01-03-2021,Solar Rooftop,Renewable,Uttarakhand,113.63
01-03-2021,Solar Rooftop,Renewable,West Bengal,49.84
01-03-2021,Thermal,Non-Renewable,Andaman & Nicobar,40.048
01-03-2021,Thermal,Non-Renewable,Andhra Pradesh,11626.8
01-03-2021,Thermal,Non-Renewable,Arunachal Pradesh,0.0
01-03-2021,Thermal,Non-Renewable,Assam,750.0
01-03-2021,Thermal,Non-Renewable,Bihar,7050.0
01-03-2021,Thermal,Non-Renewable,Chhatisgarh,23688.0
01-03-2021,Thermal,Non-Renewable,Delhi,0.0
01-03-2021,Thermal,Non-Renewable,Goa,0.0
01-03-2021,Thermal,Non-Renewable,Gujarat,16092.0
01-03-2021,Thermal,Non-Renewable,Haryana,5330.0
01-03-2021,Thermal,Non-Renewable,Himachal Pradesh,0.0
01-03-2021,Thermal,Non-Renewable,Jammu & Kashmir,0.0
01-03-2021,Thermal,Non-Renewable,Jharkhand,4460.0
01-03-2021,Thermal,Non-Renewable,Karnataka,9505.2
01-03-2021,Thermal,Non-Renewable,Kerala,159.96
01-03-2021,Thermal,Non-Renewable,Ladakh,0.0
01-03-2021,Thermal,Non-Renewable,Lakshadweep,0.0
01-03-2021,Thermal,Non-Renewable,Madhya Pradesh,21950.0
01-03-2021,Thermal,Non-Renewable,Maharashtra,24966.0
01-03-2021,Thermal,Non-Renewable,Manipur,36.0
01-03-2021,Thermal,Non-Renewable,Meghalaya,0.0
01-03-2021,Thermal,Non-Renewable,Mizoram,0.0
01-03-2021,Thermal,Non-Renewable,Nagaland,0.0
01-03-2021,Thermal,Non-Renewable,Odisha,9800.0
01-03-2021,Thermal,Non-Renewable,Pondicherry,0.0
01-03-2021,Thermal,Non-Renewable,Punjab,5680.0
01-03-2021,Thermal,Non-Renewable,Rajasthan,9820.0
01-03-2021,Thermal,Non-Renewable,Sikkim,0.0
01-03-2021,Thermal,Non-Renewable,Tamil Nadu,13371.701
01-03-2021,Thermal,Non-Renewable,Telangana,7572.5
01-03-2021,Thermal,Non-Renewable,Tripura,0.0
01-03-2021,Thermal,Non-Renewable,Uttar Pradesh,23729.0
01-03-2021,Thermal,Non-Renewable,Uttarakhand,0.0
01-03-2021,Thermal,Non-Renewable,West Bengal,14165.0
01-03-2021,Wind,Renewable,Andaman & Nicobar,0.0
01-03-2021,Wind,Renewable,Andhra Pradesh,4096.65
01-03-2021,Wind,Renewable,Arunachal Pradesh,0.0
01-03-2021,Wind,Renewable,Assam,0.0
01-03-2021,Wind,Renewable,Bihar,0.0
01-03-2021,Wind,Renewable,Chandigarh,0.0
01-03-2021,Wind,Renewable,Chhatisgarh,0.0
01-03-2021,Wind,Renewable,Dadar & Nagar Haveli,0.0
01-03-2021,Wind,Renewable,Daman & Diu,0.0
01-03-2021,Wind,Renewable,Delhi,0.0
01-03-2021,Wind,Renewable,Goa,0.0
01-03-2021,Wind,Renewable,Gujarat,8561.82
01-03-2021,Wind,Renewable,Haryana,0.0
01-03-2021,Wind,Renewable,Himachal Pradesh,0.0
01-03-2021,Wind,Renewable,Jammu & Kashmir,0.0
01-03-2021,Wind,Renewable,Jharkhand,0.0
01-03-2021,Wind,Renewable,Karnataka,4938.6
01-03-2021,Wind,Renewable,Kerala,62.5
01-03-2021,Wind,Renewable,Ladakh,0.0
01-03-2021,Wind,Renewable,Lakshwadeep,0.0
01-03-2021,Wind,Renewable,Madhya Pradesh,2519.89
01-03-2021,Wind,Renewable,Maharashtra,5000.33
01-03-2021,Wind,Renewable,Manipur,0.0
01-03-2021,Wind,Renewable,Meghalaya,0.0
01-03-2021,Wind,Renewable,Mizoram,0.0
01-03-2021,Wind,Renewable,Nagaland,0.0
01-03-2021,Wind,Renewable,Odisha,0.0
01-03-2021,Wind,Renewable,Others,4.3
01-03-2021,Wind,Renewable,Pondicherry,0.0
01-03-2021,Wind,Renewable,Punjab,0.0
01-03-2021,Wind,Renewable,Rajasthan,4326.82
01-03-2021,Wind,Renewable,Sikkim,0.0
01-03-2021,Wind,Renewable,Tamil Nadu,9608.04
01-03-2021,Wind,Renewable,Telangana,128.1
01-03-2021,Wind,Renewable,Tripura,0.0
01-03-2021,Wind,Renewable,Uttar Pradesh,0.0
01-03-2021,Wind,Renewable,Uttarakhand,0.0
01-03-2021,Wind,Renewable,West Bengal,0.0
01-03-2022,Bio Bagasse Cogen,Renewable,Andaman & Nicobar,0.0
01-03-2022,Bio Bagasse Cogen,Renewable,Andhra Pradesh,378.1
01-03-2022,Bio Bagasse Cogen,Renewable,Arunachal Pradesh,0.0
01-03-2022,Bio Bagasse Cogen,Renewable,Assam,0.0
01-03-2022,Bio Bagasse Cogen,Renewable,Bihar,112.5
01-03-2022,Bio Bagasse Cogen,Renewable,Chandigarh,0.0
01-03-2022,Bio Bagasse Cogen,Renewable,Chhatisgarh,272.09
01-03-2022,Bio Bagasse Cogen,Renewable,Dadar & Nagar Haveli,0.0
01-03-2022,Bio Bagasse Cogen,Renewable,Daman & Diu,0.0
01-03-2022,Bio Bagasse Cogen,Renewable,Delhi,0.0
01-03-2022,Bio Bagasse Cogen,Renewable,Goa,0.0
01-03-2022,Bio Bagasse Cogen,Renewable,Gujarat,65.3
01-03-2022,Bio Bagasse Cogen,Renewable,Haryana,151.4
01-03-2022,Bio Bagasse Cogen,Renewable,Himachal Pradesh,0.0
01-03-2022,Bio Bagasse Cogen,Renewable,Jammu & Kashmir,0.0
01-03-2022,Bio Bagasse Cogen,Renewable,Jharkhand,0.0
01-03-2022,Bio Bagasse Cogen,Renewable,Karnataka,1867.1
01-03-2022,Bio Bagasse Cogen,Renewable,Kerala,0.0
01-03-2022,Bio Bagasse Cogen,Renewable,Ladakh,0.0
01-03-2022,Bio Bagasse Cogen,Renewable,Lakshwadeep,0.0
01-03-2022,Bio Bagasse Cogen,Renewable,Madhya Pradesh,92.5
01-03-2022,Bio Bagasse Cogen,Renewable,Maharashtra,2568.0
01-03-2022,Bio Bagasse Cogen,Renewable,Manipur,0.0
01-03-2022,Bio Bagasse Cogen,Renewable,Meghalaya,0.0
01-03-2022,Bio Bagasse Cogen,Renewable,Mizoram,0.0
01-03-2022,Bio Bagasse Cogen,Renewable,Nagaland,0.0
01-03-2022,Bio Bagasse Cogen,Renewable,Odisha,50.4
01-03-2022,Bio Bagasse Cogen,Renewable,Others,0.0
01-03-2022,Bio Bagasse Cogen,Renewable,Pondicherry,0.0
01-03-2022,Bio Bagasse Cogen,Renewable,Punjab,299.5
01-03-2022,Bio Bagasse Cogen,Renewable,Rajasthan,119.25
01-03-2022,Bio Bagasse Cogen,Renewable,Sikkim,0.0
01-03-2022,Bio Bagasse Cogen,Renewable,Tamil Nadu,969.1
01-03-2022,Bio Bagasse Cogen,Renewable,Telangana,158.1
01-03-2022,Bio Bagasse Cogen,Renewable,Tripura,0.0
01-03-2022,Bio Bagasse Cogen,Renewable,Uttar Pradesh,1957.5
01-03-2022,Bio Bagasse Cogen,Renewable,Uttarakhand,72.72
01-03-2022,Bio Bagasse Cogen,Renewable,West Bengal,300.0
01-03-2022,Bio Other Cogen,Renewable,Andaman & Nicobar,0.0
01-03-2022,Bio Other Cogen,Renewable,Andhra Pradesh,105.57
01-03-2022,Bio Other Cogen,Renewable,Arunachal Pradesh,0.0
01-03-2022,Bio Other Cogen,Renewable,Assam,2.0
01-03-2022,Bio Other Cogen,Renewable,Bihar,12.2
01-03-2022,Bio Other Cogen,Renewable,Chandigarh,0.0
01-03-2022,Bio Other Cogen,Renewable,Chhatisgarh,2.5
01-03-2022,Bio Other Cogen,Renewable,Dadar & Nagar Haveli,0.0
01-03-2022,Bio Other Cogen,Renewable,Daman & Diu,0.0
01-03-2022,Bio Other Cogen,Renewable,Delhi,0.0
01-03-2022,Bio Other Cogen,Renewable,Goa,0.0
01-03-2022,Bio Other Cogen,Renewable,Gujarat,12.0
01-03-2022,Bio Other Cogen,Renewable,Haryana,89.26
01-03-2022,Bio Other Cogen,Renewable,Himachal Pradesh,9.2
01-03-2022,Bio Other Cogen,Renewable,Jammu & Kashmir,0.0
01-03-2022,Bio Other Cogen,Renewable,Jharkhand,4.3
01-03-2022,Bio Other Cogen,Renewable,Karnataka,20.2
01-03-2022,Bio Other Cogen,Renewable,Kerala,2.27
01-03-2022,Bio Other Cogen,Renewable,Ladakh,0.0
01-03-2022,Bio Other Cogen,Renewable,Lakshwadeep,0.0
01-03-2022,Bio Other Cogen,Renewable,Madhya Pradesh,14.85
01-03-2022,Bio Other Cogen,Renewable,Maharashtra,16.4
01-03-2022,Bio Other Cogen,Renewable,Manipur,0.0
01-03-2022,Bio Other Cogen,Renewable,Meghalaya,13.8
01-03-2022,Bio Other Cogen,Renewable,Mizoram,0.0
01-03-2022,Bio Other Cogen,Renewable,Nagaland,0.0
01-03-2022,Bio Other Cogen,Renewable,Odisha,8.82
01-03-2022,Bio Other Cogen,Renewable,Others,0.0
01-03-2022,Bio Other Cogen,Renewable,Pondicherry,0.0
01-03-2022,Bio Other Cogen,Renewable,Punjab,173.95
01-03-2022,Bio Other Cogen,Renewable,Rajasthan,2.0
01-03-2022,Bio Other Cogen,Renewable,Sikkim,0.0
01-03-2022,Bio Other Cogen,Renewable,Tamil Nadu,43.55
01-03-2022,Bio Other Cogen,Renewable,Telangana,2.0
01-03-2022,Bio Other Cogen,Renewable,Tripura,0.0
01-03-2022,Bio Other Cogen,Renewable,Uttar Pradesh,159.76
01-03-2022,Bio Other Cogen,Renewable,Uttarakhand,57.5
01-03-2022,Bio Other Cogen,Renewable,West Bengal,19.92
01-03-2022,Bio Waste,Renewable,Andaman & Nicobar,0.0
01-03-2022,Bio Waste,Renewable,Andhra Pradesh,53.16
01-03-2022,Bio Waste,Renewable,Arunachal Pradesh,0.0
01-03-2022,Bio Waste,Renewable,Assam,0.0
01-03-2022,Bio Waste,Renewable,Bihar,0.0
01-03-2022,Bio Waste,Renewable,Chandigarh,0.0
01-03-2022,Bio Waste,Renewable,Chhatisgarh,0.0
01-03-2022,Bio Waste,Renewable,Dadar & Nagar Haveli,0.0
01-03-2022,Bio Waste,Renewable,Daman & Diu,0.0
01-03-2022,Bio Waste,Renewable,Delhi,59.0
01-03-2022,Bio Waste,Renewable,Goa,0.34
01-03-2022,Bio Waste,Renewable,Gujarat,7.5
01-03-2022,Bio Waste,Renewable,Haryana,11.2
01-03-2022,Bio Waste,Renewable,Himachal Pradesh,0.0
01-03-2022,Bio Waste,Renewable,Jammu & Kashmir,0.0
01-03-2022,Bio Waste,Renewable,Jharkhand,0.0
01-03-2022,Bio Waste,Renewable,Karnataka,1.0
01-03-2022,Bio Waste,Renewable,Kerala,0.0
01-03-2022,Bio Waste,Renewable,Ladakh,0.0
01-03-2022,Bio Waste,Renewable,Lakshwadeep,0.0
01-03-2022,Bio Waste,Renewable,Madhya Pradesh,15.4
01-03-2022,Bio Waste,Renewable,Maharashtra,12.59
01-03-2022,Bio Waste,Renewable,Manipur,0.0
01-03-2022,Bio Waste,Renewable,Meghalaya,0.0
01-03-2022,Bio Waste,Renewable,Mizoram,0.0
01-03-2022,Bio Waste,Renewable,Nagaland,0.0
01-03-2022,Bio Waste,Renewable,Odisha,0.0
01-03-2022,Bio Waste,Renewable,Others,0.0
01-03-2022,Bio Waste,Renewable,Pondicherry,0.0
01-03-2022,Bio Waste,Renewable,Punjab,10.75
01-03-2022,Bio Waste,Renewable,Rajasthan,0.0
01-03-2022,Bio Waste,Renewable,Sikkim,0.0
01-03-2022,Bio Waste,Renewable,Tamil Nadu,6.4
01-03-2022,Bio Waste,Renewable,Telangana,45.8
01-03-2022,Bio Waste,Renewable,Tripura,0.0
01-03-2022,Bio Waste,Renewable,Uttar Pradesh,0.0
01-03-2022,Bio Waste,Renewable,Uttarakhand,0.0
01-03-2022,Bio Waste,Renewable,West Bengal,0.0
01-03-2022,Bio Waster Offgrid,Renewable,Andaman & Nicobar,0.0
01-03-2022,Bio Waster Offgrid,Renewable,Andhra Pradesh,29.21
01-03-2022,Bio Waster Offgrid,Renewable,Arunachal Pradesh,0.0
01-03-2022,Bio Waster Offgrid,Renewable,Assam,0.0
01-03-2022,Bio Waster Offgrid,Renewable,Bihar,1.32
01-03-2022,Bio Waster Offgrid,Renewable,Chandigarh,0.0
01-03-2022,Bio Waster Offgrid,Renewable,Chhatisgarh,0.41
01-03-2022,Bio Waster Offgrid,Renewable,Dadar & Nagar Haveli,0.0
01-03-2022,Bio Waster Offgrid,Renewable,Daman & Diu,0.0
01-03-2022,Bio Waster Offgrid,Renewable,Delhi,0.0
01-03-2022,Bio Waster Offgrid,Renewable,Goa,0.0
01-03-2022,Bio Waster Offgrid,Renewable,Gujarat,24.46
01-03-2022,Bio Waster Offgrid,Renewable,Haryana,6.14
01-03-2022,Bio Waster Offgrid,Renewable,Himachal Pradesh,1.0
01-03-2022,Bio Waster Offgrid,Renewable,Jammu & Kashmir,0.0
01-03-2022,Bio Waster Offgrid,Renewable,Jharkhand,0.0
01-03-2022,Bio Waster Offgrid,Renewable,Karnataka,13.85
01-03-2022,Bio Waster Offgrid,Renewable,Kerala,0.23
01-03-2022,Bio Waster Offgrid,Renewable,Ladakh,0.0
01-03-2022,Bio Waster Offgrid,Renewable,Lakshwadeep,0.0
01-03-2022,Bio Waster Offgrid,Renewable,Madhya Pradesh,8.58
01-03-2022,Bio Waster Offgrid,Renewable,Maharashtra,35.16
01-03-2022,Bio Waster Offgrid,Renewable,Manipur,0.0
01-03-2022,Bio Waster Offgrid,Renewable,Meghalaya,0.0
01-03-2022,Bio Waster Offgrid,Renewable,Mizoram,0.0
01-03-2022,Bio Waster Offgrid,Renewable,Nagaland,0.0
01-03-2022,Bio Waster Offgrid,Renewable,Odisha,0.0
01-03-2022,Bio Waster Offgrid,Renewable,Others,0.0
01-03-2022,Bio Waster Offgrid,Renewable,Pondicherry,0.0
01-03-2022,Bio Waster Offgrid,Renewable,Punjab,7.45
01-03-2022,Bio Waster Offgrid,Renewable,Rajasthan,3.83
01-03-2022,Bio Waster Offgrid,Renewable,Sikkim,0.0
01-03-2022,Bio Waster Offgrid,Renewable,Tamil Nadu,23.65
01-03-2022,Bio Waster Offgrid,Renewable,Telangana,13.84
01-03-2022,Bio Waster Offgrid,Renewable,Tripura,0.0
01-03-2022,Bio Waster Offgrid,Renewable,Uttar Pradesh,72.73
01-03-2022,Bio Waster Offgrid,Renewable,Uttarakhand,9.22
01-03-2022,Bio Waster Offgrid,Renewable,West Bengal,2.53
01-03-2022,Hydro,Non-Renewable,Andaman & Nicobar,0.0
01-03-2022,Hydro,Non-Renewable,Andhra Pradesh,1610.0
01-03-2022,Hydro,Non-Renewable,Arunachal Pradesh,1115.0
01-03-2022,Hydro,Non-Renewable,Assam,350.0
01-03-2022,Hydro,Non-Renewable,Bihar,0.0
01-03-2022,Hydro,Non-Renewable,Chhatisgarh,120.0
01-03-2022,Hydro,Non-Renewable,Delhi,0.0
01-03-2022,Hydro,Non-Renewable,Goa,0.0
01-03-2022,Hydro,Non-Renewable,Gujarat,1990.0
01-03-2022,Hydro,Non-Renewable,Haryana,0.0
01-03-2022,Hydro,Non-Renewable,Himachal Pradesh,10245.02
01-03-2022,Hydro,Non-Renewable,Jammu & Kashmir,3360.0
01-03-2022,Hydro,Non-Renewable,Jharkhand,210.0
01-03-2022,Hydro,Non-Renewable,Karnataka,3689.2
01-03-2022,Hydro,Non-Renewable,Kerala,1856.5
01-03-2022,Hydro,Non-Renewable,Ladakh,89.0
01-03-2022,Hydro,Non-Renewable,Lakshadweep,0.0
01-03-2022,Hydro,Non-Renewable,Madhya Pradesh,2235.0
01-03-2022,Hydro,Non-Renewable,Maharashtra,3047.0
01-03-2022,Hydro,Non-Renewable,Manipur,105.0
01-03-2022,Hydro,Non-Renewable,Meghalaya,322.0
01-03-2022,Hydro,Non-Renewable,Mizoram,60.0
01-03-2022,Hydro,Non-Renewable,Nagaland,75.0
01-03-2022,Hydro,Non-Renewable,Odisha,2154.55
01-03-2022,Hydro,Non-Renewable,Pondicherry,0.0
01-03-2022,Hydro,Non-Renewable,Punjab,1096.3
01-03-2022,Hydro,Non-Renewable,Rajasthan,411.0
01-03-2022,Hydro,Non-Renewable,Sikkim,2282.0
01-03-2022,Hydro,Non-Renewable,Tamil Nadu,2178.2
01-03-2022,Hydro,Non-Renewable,Telangana,2405.6
01-03-2022,Hydro,Non-Renewable,Tripura,0.0
01-03-2022,Hydro,Non-Renewable,Uttar Pradesh,501.6
01-03-2022,Hydro,Non-Renewable,Uttarakhand,3855.35
01-03-2022,Hydro,Non-Renewable,West Bengal,1341.2
01-03-2022,Natural Gas,Non-Renewable,Andaman & Nicobar,0.0
01-03-2022,Natural Gas,Non-Renewable,Andhra Pradesh,4898.544
01-03-2022,Natural Gas,Non-Renewable,Arunachal Pradesh,0.0
01-03-2022,Natural Gas,Non-Renewable,Assam,620.355
01-03-2022,Natural Gas,Non-Renewable,Bihar,0.0
01-03-2022,Natural Gas,Non-Renewable,Chhatisgarh,0.0
01-03-2022,Natural Gas,Non-Renewable,Delhi,2208.4
01-03-2022,Natural Gas,Non-Renewable,Goa,48.0
01-03-2022,Natural Gas,Non-Renewable,Gujarat,7551.41
01-03-2022,Natural Gas,Non-Renewable,Haryana,431.59
01-03-2022,Natural Gas,Non-Renewable,Himachal Pradesh,0.0
01-03-2022,Natural Gas,Non-Renewable,Jammu & Kashmir,175.0
01-03-2022,Natural Gas,Non-Renewable,Jharkhand,0.0
01-03-2022,Natural Gas,Non-Renewable,Karnataka,0.0
01-03-2022,Natural Gas,Non-Renewable,Kerala,533.58
01-03-2022,Natural Gas,Non-Renewable,Ladakh,0.0
01-03-2022,Natural Gas,Non-Renewable,Lakshadweep,0.0
01-03-2022,Natural Gas,Non-Renewable,Madhya Pradesh,0.0
01-03-2022,Natural Gas,Non-Renewable,Maharashtra,3207.08
01-03-2022,Natural Gas,Non-Renewable,Manipur,0.0
01-03-2022,Natural Gas,Non-Renewable,Meghalaya,0.0
01-03-2022,Natural Gas,Non-Renewable,Mizoram,0.0
01-03-2022,Natural Gas,Non-Renewable,Nagaland,0.0
01-03-2022,Natural Gas,Non-Renewable,Odisha,0.0
01-03-2022,Natural Gas,Non-Renewable,Pondicherry,32.5
01-03-2022,Natural Gas,Non-Renewable,Punjab,0.0
01-03-2022,Natural Gas,Non-Renewable,Rajasthan,1023.13
01-03-2022,Natural Gas,Non-Renewable,Sikkim,0.0
01-03-2022,Natural Gas,Non-Renewable,Tamil Nadu,1017.18
01-03-2022,Natural Gas,Non-Renewable,Telangana,0.0
01-03-2022,Natural Gas,Non-Renewable,Tripura,1099.6
01-03-2022,Natural Gas,Non-Renewable,Uttar Pradesh,1493.14
01-03-2022,Natural Gas,Non-Renewable,Uttarakhand,450.0
01-03-2022,Natural Gas,Non-Renewable,West Bengal,80.0
01-03-2022,Nuclear,Non-Renewable,Andaman & Nicobar,0.0
01-03-2022,Nuclear,Non-Renewable,Andhra Pradesh,0.0
01-03-2022,Nuclear,Non-Renewable,Arunachal Pradesh,0.0
01-03-2022,Nuclear,Non-Renewable,Assam,0.0
01-03-2022,Nuclear,Non-Renewable,Bihar,0.0
01-03-2022,Nuclear,Non-Renewable,Chhatisgarh,0.0
01-03-2022,Nuclear,Non-Renewable,Delhi,0.0
01-03-2022,Nuclear,Non-Renewable,Goa,0.0
01-03-2022,Nuclear,Non-Renewable,Gujarat,440.0
01-03-2022,Nuclear,Non-Renewable,Haryana,0.0
01-03-2022,Nuclear,Non-Renewable,Himachal Pradesh,0.0
01-03-2022,Nuclear,Non-Renewable,Jammu & Kashmir,0.0
01-03-2022,Nuclear,Non-Renewable,Jharkhand,0.0
01-03-2022,Nuclear,Non-Renewable,Karnataka,880.0
01-03-2022,Nuclear,Non-Renewable,Kerala,0.0
01-03-2022,Nuclear,Non-Renewable,Ladakh,0.0
01-03-2022,Nuclear,Non-Renewable,Lakshadweep,0.0
01-03-2022,Nuclear,Non-Renewable,Madhya Pradesh,0.0
01-03-2022,Nuclear,Non-Renewable,Maharashtra,1400.0
01-03-2022,Nuclear,Non-Renewable,Manipur,0.0
01-03-2022,Nuclear,Non-Renewable,Meghalaya,0.0
01-03-2022,Nuclear,Non-Renewable,Mizoram,0.0
01-03-2022,Nuclear,Non-Renewable,Nagaland,0.0
01-03-2022,Nuclear,Non-Renewable,Odisha,0.0
01-03-2022,Nuclear,Non-Renewable,Pondicherry,0.0
01-03-2022,Nuclear,Non-Renewable,Punjab,0.0
01-03-2022,Nuclear,Non-Renewable,Rajasthan,1180.0
01-03-2022,Nuclear,Non-Renewable,Sikkim,0.0
01-03-2022,Nuclear,Non-Renewable,Tamil Nadu,2440.0
01-03-2022,Nuclear,Non-Renewable,Telangana,0.0
01-03-2022,Nuclear,Non-Renewable,Tripura,0.0
01-03-2022,Nuclear,Non-Renewable,Uttar Pradesh,440.0
01-03-2022,Nuclear,Non-Renewable,Uttarakhand,0.0
01-03-2022,Nuclear,Non-Renewable,West Bengal,0.0
01-03-2022,Small Hydro,Renewable,Andaman & Nicobar,5.25
01-03-2022,Small Hydro,Renewable,Andhra Pradesh,162.11
01-03-2022,Small Hydro,Renewable,Arunachal Pradesh,131.105
01-03-2022,Small Hydro,Renewable,Assam,34.11
01-03-2022,Small Hydro,Renewable,Bihar,70.7
01-03-2022,Small Hydro,Renewable,Chandigarh,0.0
01-03-2022,Small Hydro,Renewable,Chhatisgarh,76.0
01-03-2022,Small Hydro,Renewable,Dadar & Nagar Haveli,0.0
01-03-2022,Small Hydro,Renewable,Daman & Diu,0.0
01-03-2022,Small Hydro,Renewable,Delhi,0.0
01-03-2022,Small Hydro,Renewable,Goa,0.05
01-03-2022,Small Hydro,Renewable,Gujarat,89.39
01-03-2022,Small Hydro,Renewable,Haryana,73.5
01-03-2022,Small Hydro,Renewable,Himachal Pradesh,954.11
01-03-2022,Small Hydro,Renewable,Jammu & Kashmir,144.68
01-03-2022,Small Hydro,Renewable,Jharkhand,4.05
01-03-2022,Small Hydro,Renewable,Karnataka,1280.73
01-03-2022,Small Hydro,Renewable,Kerala,242.52
01-03-2022,Small Hydro,Renewable,Ladakh,39.64
01-03-2022,Small Hydro,Renewable,Lakshwadeep,0.0
01-03-2022,Small Hydro,Renewable,Madhya Pradesh,99.71
01-03-2022,Small Hydro,Renewable,Maharashtra,381.08
01-03-2022,Small Hydro,Renewable,Manipur,5.45
01-03-2022,Small Hydro,Renewable,Meghalaya,32.53
01-03-2022,Small Hydro,Renewable,Mizoram,36.47
01-03-2022,Small Hydro,Renewable,Nagaland,30.67
01-03-2022,Small Hydro,Renewable,Odisha,106.63
01-03-2022,Small Hydro,Renewable,Others,0.0
01-03-2022,Small Hydro,Renewable,Pondicherry,0.0
01-03-2022,Small Hydro,Renewable,Punjab,176.1
01-03-2022,Small Hydro,Renewable,Rajasthan,23.85
01-03-2022,Small Hydro,Renewable,Sikkim,52.11
01-03-2022,Small Hydro,Renewable,Tamil Nadu,123.05
01-03-2022,Small Hydro,Renewable,Telangana,90.87
01-03-2022,Small Hydro,Renewable,Tripura,16.01
01-03-2022,Small Hydro,Renewable,Uttar Pradesh,49.1
01-03-2022,Small Hydro,Renewable,Uttarakhand,218.82
01-03-2022,Small Hydro,Renewable,West Bengal,98.5
01-03-2022,Solar Ground,Renewable,Andaman & Nicobar,24.63
